* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\Fix\ n.Gray f.Green Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jul 26, 2023 5:56:57 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\Fix\ n.Gray f.Green Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement:  n.Gray f.Green Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	62.982	-96.2756
1.015000	62.838	-98.1396
1.030000	62.694	-100.0363
1.044000	62.560	-101.8374
1.060000	62.408	-103.9343
1.075000	62.268	-105.9394
1.090000	62.129	-107.9842
1.106000	61.982	-110.2118
1.120000	61.851	-112.2051
1.138000	61.677	-114.8264
1.150000	61.558	-116.6083
1.172000	61.336	-119.9416
1.180000	61.254	-121.1736
1.206000	60.985	-125.2451
1.220000	60.839	-127.4764
1.241000	60.620	-130.8686
1.250000	60.527	-132.3375
1.265000	60.373	-134.8036
1.280000	60.220	-137.2898
1.315000	59.873	-143.1545
1.320000	59.824	-143.9981
1.340000	59.636	-147.3831
1.360000	59.457	-150.7803
1.380000	59.286	-154.1833
1.400000	59.127	-157.5859
1.430000	58.911	-162.6752
1.450000	58.785	-166.0490
1.475000	58.650	-170.2470
1.500000	58.539	-174.5250
1.525000	58.450	-178.8910
1.550000	58.379	176.6752
1.575000	58.326	172.1938
1.600000	58.286	167.6852
1.625000	58.259	163.1695
1.650000	58.240	158.6670
1.675000	58.229	154.1979
1.700000	58.222	149.7825
1.725000	58.217	145.4412
1.750000	58.212	141.1940
1.775000	58.203	137.0613
1.800000	58.189	133.0633
1.825000	58.168	129.2203
1.850000	58.144	125.5330
1.875000	58.134	121.9611
1.900000	58.136	118.4948
1.925000	58.146	115.1265
1.950000	58.160	111.8482
1.975000	58.177	108.6522
2.000000	58.191	105.5305
2.030000	58.201	101.8716
2.060000	58.198	98.2950
2.090000	58.176	94.7872
2.120000	58.128	91.3345
2.140000	58.080	89.0567
2.180000	57.936	84.5405
2.200000	57.837	82.2966
2.240000	57.657	78.3517
2.270000	57.547	75.8925
2.300000	57.440	73.7137
2.330000	57.321	71.6824
2.360000	57.175	69.6656
2.400000	56.910	66.7698
2.430000	56.639	64.2705
2.470000	56.151	60.2488
2.500000	55.670	56.5434
2.540000	54.847	50.4313
2.580000	53.745	42.7107
2.620000	52.091	33.4277
2.650000	50.544	25.6045
2.690000	48.217	14.2404
2.720000	46.377	5.1635
2.760000	43.942	-7.4628
2.800000	41.698	-20.4426
2.850000	39.441	-36.7568
2.900000	38.128	-52.6831
2.950000	38.111	-67.9387
3.000000	39.436	-84.1058
3.040000	41.240	-97.6162
3.070000	42.907	-107.8578
3.110000	45.402	-121.3803
3.150000	48.040	-134.4330
3.200000	51.262	-149.5599
3.250000	54.067	-162.7338
3.300000	56.100	-173.2780
3.350000	57.498	179.1201
3.400000	58.570	173.9475
3.450000	59.386	170.5930
3.500000	60.016	168.4459
3.550000	60.530	166.8947
3.600000	60.999	165.3286
3.650000	61.492	163.1365
3.700000	62.018	160.1821
3.750000	62.470	157.2981
3.820000	62.992	153.4430
3.870000	63.302	150.8150
3.950000	63.720	146.8181
4.000000	63.951	144.4445
4.060000	64.208	141.7116
4.120000	64.413	139.0853
4.180000	64.567	136.5869
4.250000	64.698	133.8690
4.310000	64.779	131.7385
