* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\Fix\ n.Green f.Blue Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jul 25, 2023 10:07:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\Fix\ n.Green f.Blue Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement:  n.Green f.Blue Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	83.057	-59.6680
1.015000	82.888	-60.5692
1.030000	82.713	-61.4716
1.044000	82.544	-62.3150
1.060000	82.344	-63.2804
1.075000	82.149	-64.1869
1.090000	81.947	-65.0949
1.106000	81.728	-66.0557
1.120000	81.553	-66.8375
1.138000	81.354	-67.7592
1.150000	81.235	-68.3292
1.172000	81.035	-69.3011
1.180000	80.966	-69.6360
1.206000	80.751	-70.6809
1.220000	80.635	-71.2291
1.241000	80.451	-72.0548
1.250000	80.367	-72.4158
1.265000	80.216	-73.0348
1.280000	80.048	-73.6843
1.315000	79.572	-75.3744
1.320000	79.492	-75.6413
1.340000	79.138	-76.7870
1.360000	78.721	-78.0758
1.380000	78.232	-79.5313
1.400000	77.662	-81.1774
1.430000	76.636	-84.0555
1.450000	75.825	-86.2816
1.475000	74.632	-89.5573
1.500000	73.073	-94.2428
1.525000	71.171	-100.2664
1.550000	68.996	-107.3091
1.575000	66.616	-115.0517
1.600000	64.103	-123.1751
1.625000	61.527	-131.3601
1.650000	58.957	-139.2877
1.675000	56.464	-146.6386
1.700000	54.117	-153.0939
1.725000	51.986	-158.3343
1.750000	50.142	-162.0406
1.775000	48.655	-163.8939
1.800000	47.594	-163.5749
1.825000	47.030	-160.7645
1.850000	47.022	-154.9536
1.875000	47.543	-145.7909
1.900000	48.523	-133.7458
1.925000	49.893	-119.3153
1.950000	51.583	-102.9962
1.975000	53.523	-85.2855
2.000000	55.644	-66.6800
2.030000	58.330	-43.8719
2.060000	61.055	-21.3495
2.090000	63.699	0.0287
2.120000	66.142	19.4039
2.140000	67.599	30.7842
2.180000	69.941	48.7114
2.200000	70.756	54.7577
2.240000	71.943	62.2359
2.270000	72.580	64.7449
2.300000	73.030	65.0316
2.330000	73.319	63.4870
2.360000	73.477	60.5023
2.400000	73.528	54.9583
2.430000	73.484	50.1339
2.470000	73.365	43.5565
2.500000	73.268	39.0217
2.540000	73.178	34.2498
2.580000	73.179	31.5288
2.620000	73.172	29.2601
2.650000	73.140	27.5589
2.690000	73.054	25.3010
2.720000	72.955	23.6218
2.760000	72.768	21.4116
2.800000	72.514	19.2454
2.850000	72.090	16.6180
2.900000	71.535	14.1020
2.950000	70.818	11.4916
3.000000	69.814	7.1311
3.040000	68.842	2.7733
3.070000	68.049	-0.6062
3.110000	66.952	-4.7762
3.150000	65.855	-8.0089
3.200000	64.568	-9.8124
3.250000	63.469	-8.0296
3.300000	62.664	-1.4718
3.350000	62.065	12.0079
3.400000	61.578	31.7281
3.450000	61.220	55.2824
3.500000	61.008	80.2643
3.550000	60.959	104.2676
3.600000	61.091	124.8859
3.650000	61.422	139.7129
3.700000	62.031	147.4632
3.750000	63.013	150.2457
3.820000	64.798	148.1710
3.870000	66.202	144.0263
3.950000	68.335	136.0453
4.000000	69.409	132.0509
4.060000	70.286	129.5831
4.120000	70.888	127.3713
4.180000	71.296	125.0653
4.250000	71.592	122.3885
4.310000	71.747	120.2193
4.370000	71.860	118.2708
4.440000	71.965	116.2880
4.500000	71.960	114.6337
4.550000	71.898	113.3484
4.620000	71.742	111.8186
4.680000	71.564	110.8751
4.750000	71.331	110.3562
4.820000	71.040	110.5032
4.870000	70.765	110.9270
4.940000	70.336	111.9632
5.000000	69.971	113.2621
5.080000	69.566	115.5833
5.150000	69.352	118.2139
5.220000	69.225	121.8805
5.300000	69.161	126.9430
5.380000	69.195	132.1697
5.450000	69.312	136.2497
5.520000	69.524	139.3848
5.600000	69.939	142.3062
5.700000	70.619	145.1959
5.800000	71.318	147.1715
5.900000	71.884	148.1202
6.000000	72.390	147.8076
6.080000	72.759	146.9266
6.150000	73.040	145.9337
6.220000	73.272	144.9293
6.300000	73.469	143.7022
6.400000	73.631	141.8077
6.500000	73.716	139.7979
6.600000	73.743	137.9793
6.700000	73.697	136.3042
6.800000	73.582	134.7079
6.900000	73.435	133.3419
7.000000	73.287	132.3474
7.100000	73.101	131.7097
7.200000	72.907	131.3406
7.300000	72.749	131.1588
7.400000	72.649	131.1932
7.500000	72.583	131.5264
7.620000	72.560	131.9535
7.750000	72.625	132.0218
7.880000	72.795	131.8535
8.000000	72.998	131.3662
8.120000	73.208	130.3688
8.250000	73.469	128.7328
8.380000	73.730	126.7345
8.500000	73.938	124.6768
8.620000	74.129	122.3195
8.750000	74.314	119.6886
8.850000	74.436	117.7499
9.000000	74.586	114.8270
9.120000	74.694	112.6346
9.250000	74.808	110.5412
9.380000	74.912	108.6720
9.500000	75.021	107.1526
9.620000	75.153	105.8642
9.750000	75.313	104.7122
9.880000	75.491	103.6869
10.000000	75.672	102.8287
10.150000	75.920	101.8881
10.300000	76.180	100.9290
10.440000	76.438	100.0109
10.600000	76.734	98.9451
10.750000	77.002	97.9007
10.900000	77.262	96.8373
11.060000	77.519	95.7540
11.200000	77.725	94.8376
11.380000	77.970	93.7609
11.500000	78.119	93.1234
11.720000	78.372	92.0947
11.800000	78.460	91.7675
12.060000	78.727	90.8532
12.200000	78.861	90.4167
12.410000	79.053	89.8306
12.500000	79.139	89.5883
12.650000	79.287	89.2007
12.800000	79.432	88.8308
13.150000	79.737	88.0267
13.200000	79.778	87.9176
13.400000	79.934	87.5027
13.600000	80.083	87.0850
13.800000	80.226	86.6575
14.000000	80.363	86.1732
14.300000	80.552	85.3208
14.500000	80.664	84.6474
14.750000	80.783	83.7323
15.000000	80.876	82.7638
15.250000	80.948	81.8196
15.500000	81.012	80.9268
15.750000	81.075	80.0878
16.000000	81.153	79.2715
16.250000	81.251	78.4072
16.500000	81.364	77.4641
16.750000	81.481	76.4048
17.000000	81.593	75.2631
17.250000	81.698	74.0782
17.500000	81.792	72.9051
17.750000	81.879	71.8098
