* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\Fix\ n.Green f.Purple Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jul 25, 2023 10:07:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\Fix\ n.Green f.Purple Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement:  n.Green f.Purple Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	79.442	121.0161
1.015000	79.273	120.1619
1.030000	79.098	119.3120
1.044000	78.929	118.5228
1.060000	78.729	117.6261
1.075000	78.534	116.7908
1.090000	78.331	115.9610
1.106000	78.109	115.0635
1.120000	77.923	114.1671
1.138000	77.695	112.8562
1.150000	77.550	111.8983
1.172000	77.290	110.0044
1.180000	77.198	109.2812
1.206000	76.895	106.8500
1.220000	76.730	105.5154
1.241000	76.472	103.5224
1.250000	76.356	102.6828
1.265000	76.156	101.3183
1.280000	75.944	100.0140
1.315000	75.390	97.3120
1.320000	75.303	96.9754
1.340000	74.931	95.7814
1.360000	74.518	94.8649
1.380000	74.058	94.2713
1.400000	73.547	94.0463
1.430000	72.670	94.4992
1.450000	72.006	95.3945
1.475000	71.060	97.2702
1.500000	69.859	100.0814
1.525000	68.417	103.7427
1.550000	66.785	108.1371
1.575000	65.013	113.1476
1.600000	63.151	118.6573
1.625000	61.250	124.5492
1.650000	59.360	130.7064
1.675000	57.532	137.0119
1.700000	55.815	143.3489
1.725000	54.261	149.6002
1.750000	52.920	155.6490
1.775000	51.841	161.3783
1.800000	51.076	166.6712
1.825000	50.675	171.4107
1.850000	50.681	175.7030
1.875000	51.079	-179.9973
1.900000	51.818	-175.7062
1.925000	52.845	-171.4619
1.950000	54.110	-167.3022
1.975000	55.562	-163.2654
2.000000	57.150	-159.3896
2.030000	59.162	-155.0045
2.060000	61.208	-150.9719
2.090000	63.197	-147.3574
2.120000	65.044	-144.2268
2.140000	66.151	-142.4411
2.180000	67.951	-139.6807
2.200000	68.592	-138.7457
2.240000	69.560	-137.9565
2.270000	70.109	-138.2438
2.300000	70.527	-139.1630
2.330000	70.832	-140.6044
2.360000	71.044	-142.4583
2.400000	71.214	-145.3822
2.430000	71.281	-147.7720
2.470000	71.326	-151.0126
2.500000	71.350	-153.3414
2.540000	71.406	-156.1024
2.580000	71.517	-158.3063
2.620000	71.601	-160.4207
2.650000	71.632	-162.0283
2.690000	71.635	-164.1898
2.720000	71.609	-165.8168
2.760000	71.541	-167.9827
2.800000	71.437	-170.1320
2.850000	71.262	-172.7740
2.900000	71.042	-175.3409
2.950000	70.785	-177.8296
3.000000	70.489	179.5943
3.040000	70.221	177.4950
3.070000	70.000	175.9302
3.110000	69.676	173.8960
3.150000	69.316	171.9663
3.200000	68.812	169.7758
3.250000	68.241	167.9209
3.300000	67.599	166.4937
3.350000	66.824	165.0722
3.400000	65.913	163.5224
3.450000	64.919	162.1487
3.500000	63.896	161.2554
3.550000	62.900	161.1468
3.600000	61.983	162.1273
3.650000	61.200	164.5012
3.700000	60.545	168.8414
3.750000	59.916	175.5220
3.820000	59.123	-172.6560
3.870000	58.660	-163.5387
3.950000	58.181	-150.0087
4.000000	58.092	-143.4646
4.060000	58.267	-138.5437
4.120000	58.830	-135.6242
4.180000	59.665	-134.1930
4.250000	60.802	-134.0099
4.310000	61.758	-134.7893
4.370000	62.554	-136.1211
4.440000	63.175	-138.3132
4.500000	63.580	-141.3043
4.550000	63.854	-144.4298
4.620000	64.167	-149.4517
4.680000	64.391	-154.0585
4.750000	64.630	-159.4003
4.820000	64.844	-164.7027
4.870000	64.957	-168.7398
4.940000	65.077	-174.6136
5.000000	65.155	-179.7307
5.080000	65.249	173.5349
5.150000	65.338	167.8875
5.220000	65.422	162.2294
5.300000	65.503	155.7848
5.380000	65.572	149.5775
5.450000	65.626	144.5164
5.520000	65.675	139.9283
5.600000	65.716	135.0567
5.700000	65.755	129.5638
5.800000	65.793	124.9325
5.900000	65.838	121.3725
6.000000	65.862	118.9196
6.080000	65.888	117.6156
6.150000	65.940	116.8561
6.220000	66.038	116.3715
6.300000	66.207	116.3089
6.400000	66.482	117.0498
6.500000	66.825	118.1419
6.600000	67.234	118.9872
6.700000	67.739	119.6313
6.800000	68.320	120.2348
6.900000	68.914	120.5990
7.000000	69.471	120.5340
7.100000	70.026	120.0363
7.200000	70.568	119.2586
7.300000	71.065	118.3566
7.400000	71.501	117.3763
7.500000	71.890	116.2135
7.620000	72.301	114.7833
7.750000	72.680	113.4364
7.880000	72.980	112.1997
8.000000	73.212	111.2284
8.120000	73.424	110.5281
8.250000	73.614	110.0540
8.380000	73.792	109.7919
8.500000	73.968	109.7098
8.620000	74.146	109.8261
8.750000	74.347	110.0046
8.850000	74.514	110.0876
9.000000	74.783	110.2200
9.120000	75.001	110.2433
9.250000	75.231	110.1004
9.380000	75.461	109.8228
9.500000	75.661	109.4785
9.620000	75.842	109.0491
9.750000	76.024	108.4833
9.880000	76.181	107.8933
10.000000	76.297	107.3530
10.150000	76.412	106.6610
10.300000	76.514	105.9998
10.440000	76.595	105.4249
10.600000	76.681	104.7675
10.750000	76.770	104.1324
10.900000	76.861	103.4737
11.060000	76.958	102.6703
11.200000	77.046	101.8863
11.380000	77.151	100.7728
11.500000	77.215	99.9483
11.720000	77.315	98.3504
11.800000	77.345	97.7603
12.060000	77.418	95.8259
12.200000	77.446	94.8574
12.410000	77.482	93.4958
12.500000	77.509	92.9622
12.650000	77.568	92.1443
12.800000	77.642	91.3783
13.150000	77.865	89.7249
13.200000	77.902	89.4848
13.400000	78.064	88.5104
13.600000	78.235	87.4861
13.800000	78.410	86.3908
14.000000	78.580	85.2790
14.300000	78.819	83.6198
14.500000	78.965	82.5919
14.750000	79.142	81.4273
15.000000	79.315	80.4050
15.250000	79.491	79.4920
15.500000	79.667	78.6358
15.750000	79.842	77.8106
16.000000	80.008	76.9924
16.250000	80.166	76.2097
16.500000	80.313	75.4817
16.750000	80.445	74.8419
17.000000	80.568	74.2931
17.250000	80.689	73.8153
17.500000	80.811	73.3782
17.750000	80.934	72.9197
18.000000	81.057	72.4147
18.250000	81.174	71.8366
18.500000	81.278	71.1902
18.750000	81.368	70.4986
19.000000	81.442	69.7834
19.250000	81.503	69.0840
19.500000	81.555	68.4149
19.750000	81.600	67.7871
20.000000	81.645	67.1995
20.299999	81.704	66.5285
20.600000	81.769	65.8751
20.900000	81.839	65.2215
21.200001	81.915	64.5613
21.400000	81.969	64.1215
21.799999	82.083	63.2469
22.000000	82.145	62.8087
22.400000	82.278	61.9068
22.700001	82.383	61.1762
23.000000	82.485	60.3803
23.299999	82.575	59.5445
23.600000	82.646	58.7287
24.000000	82.711	57.7960
24.299999	82.750	57.2909
24.700001	82.815	56.8747
25.000000	82.886	56.6577
25.400000	83.009	56.3047
25.799999	83.137	55.7292
26.200001	83.236	54.9715
26.500000	83.282	54.4059
26.900000	83.313	53.8121
27.200001	83.334	53.5305
27.600000	83.382	53.3010
28.000000	83.464	53.0350
28.500000	83.585	52.3904
29.000000	83.675	51.4164
29.500000	83.709	50.4021
30.000000	83.710	49.6383
30.400000	83.715	49.2460
30.700001	83.733	49.0292
31.100000	83.776	48.7419
31.500000	83.835	48.3819
32.000000	83.907	47.8119
32.500000	83.961	47.2074
33.000000	84.006	46.6871
33.500000	84.054	46.2586
34.000000	84.110	45.8281
34.500000	84.165	45.3279
35.000000	84.202	44.8106
35.500000	84.224	44.4015
36.000000	84.252	44.1473
36.500000	84.306	43.9441
37.000000	84.383	43.6112
37.500000	84.458	43.0588
38.200001	84.511	42.0733
38.700001	84.504	41.4706
39.500000	84.466	41.1116
40.000000	84.481	41.1989
40.599998	84.561	41.2279
41.200001	84.652	40.8656
