* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Sep 17, 2023 9:49:28 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: n.Purple f.Red Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	54.297	122.8055
1.015000	54.130	122.0058
1.030000	53.958	121.2142
1.044000	53.791	120.4832
1.060000	53.594	119.6578
1.075000	53.402	118.8941
1.090000	53.202	118.1410
1.106000	52.982	117.3329
1.120000	52.791	116.5307
1.138000	52.548	115.3629
1.150000	52.387	114.5124
1.172000	52.091	112.8366
1.180000	51.983	112.1984
1.206000	51.625	110.0592
1.220000	51.428	108.8889
1.241000	51.123	107.1473
1.250000	50.988	106.4159
1.265000	50.758	105.2306
1.280000	50.519	104.1023
1.315000	49.922	101.7869
1.320000	49.832	101.5017
1.340000	49.456	100.5000
1.360000	49.055	99.7512
1.380000	48.627	99.2959
1.400000	48.168	99.1745
1.430000	47.417	99.7070
1.450000	46.871	100.5974
1.475000	46.121	102.3932
1.500000	45.203	105.0414
1.525000	44.123	108.4656
1.550000	42.916	112.5589
1.575000	41.619	117.2143
1.600000	40.265	122.3247
1.625000	38.890	127.7831
1.650000	37.529	133.4826
1.675000	36.215	139.3162
1.700000	34.986	145.1768
1.725000	33.874	150.9575
1.750000	32.916	156.5512
1.775000	32.146	161.8509
1.800000	31.599	166.7498
1.825000	31.310	171.1407
1.850000	31.310	175.1189
1.875000	31.590	179.0968
1.900000	32.113	-176.9391
1.925000	32.844	-173.0222
1.950000	33.747	-169.1861
1.975000	34.785	-165.4642
2.000000	35.922	-161.8900
2.030000	37.366	-157.8430
2.060000	38.840	-154.1147
2.090000	40.279	-150.7630
2.120000	41.622	-147.8456
2.140000	42.434	-146.1705
2.180000	43.771	-143.5453
2.200000	44.261	-142.6300
2.240000	45.034	-141.7663
2.270000	45.502	-141.9064
2.300000	45.887	-142.6130
2.330000	46.200	-143.7885
2.360000	46.451	-145.3351
2.400000	46.709	-147.8054
2.430000	46.858	-149.8376
2.470000	47.021	-152.6006
2.500000	47.129	-154.5861
2.540000	47.275	-156.9319
2.580000	47.440	-158.7891
2.620000	47.570	-160.5909
2.650000	47.637	-161.9757
2.690000	47.691	-163.8496
2.720000	47.708	-165.2640
2.760000	47.700	-167.1447
2.800000	47.664	-168.9998
2.850000	47.586	-171.2501
2.900000	47.479	-173.3856
2.950000	47.349	-175.3854
3.000000	47.176	-177.3911
3.040000	47.007	-178.9897
3.070000	46.864	179.8366
3.110000	46.654	178.3319
3.150000	46.426	176.9265
3.200000	46.120	175.3600
3.250000	45.798	174.0656
3.300000	45.464	173.1072
3.350000	45.085	172.4138
3.400000	44.653	171.9229
3.450000	44.191	171.6606
3.500000	43.724	171.6531
