* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Sound Rhyme DTE500 Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Sound Rhyme DTE500 Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: Sound Rhyme DTE500 Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	77.179	135.2291
1.015000	77.009	134.3935
1.030000	76.832	133.5287
1.044000	76.662	132.6932
1.060000	76.459	131.7022
1.075000	76.261	130.7357
1.090000	76.056	129.7307
1.106000	75.827	128.6275
1.120000	75.611	127.7100
1.138000	75.314	126.6032
1.150000	75.104	125.9014
1.172000	74.698	124.6665
1.180000	74.544	124.2280
1.206000	74.027	122.8124
1.220000	73.739	122.0401
1.241000	73.298	120.8418
1.250000	73.107	120.3064
1.265000	72.787	119.3755
1.280000	72.465	118.3858
1.315000	71.721	115.7799
1.320000	71.616	115.3672
1.340000	71.202	113.5972
1.360000	70.801	111.6153
1.380000	70.415	109.3928
1.400000	70.050	106.9011
1.430000	69.547	102.5962
1.450000	69.248	99.3061
1.475000	68.916	94.6423
1.500000	68.591	89.1243
1.525000	68.269	82.8119
1.550000	67.955	75.8366
1.575000	67.653	68.3298
1.600000	67.369	60.4231
1.625000	67.108	52.2478
1.650000	66.875	43.9353
1.675000	66.674	35.6172
1.700000	66.512	27.4248
1.725000	66.393	19.4897
1.750000	66.322	11.9433
1.775000	66.304	4.9170
1.800000	66.345	-1.4577
1.825000	66.449	-7.0495
1.850000	66.631	-11.8712
1.875000	66.908	-16.2223
1.900000	67.270	-20.1530
1.925000	67.704	-23.7004
1.950000	68.197	-26.9016
1.975000	68.737	-29.7936
2.000000	69.310	-32.4137
2.030000	70.025	-35.2509
2.060000	70.749	-37.8141
2.090000	71.460	-40.1672
2.120000	72.137	-42.3744
2.140000	72.557	-43.7966
2.180000	73.297	-46.6077
2.200000	73.604	-48.0332
2.240000	74.146	-50.6129
2.270000	74.513	-52.2363
2.300000	74.850	-53.6287
2.330000	75.161	-54.8227
2.360000	75.449	-55.8507
2.400000	75.804	-57.0192
2.430000	76.052	-57.7861
2.470000	76.367	-58.7243
2.500000	76.594	-59.4069
2.540000	76.893	-60.3505
2.580000	77.191	-61.3787
2.620000	77.468	-62.3362
2.650000	77.660	-62.9862
2.690000	77.899	-63.7727
2.720000	78.066	-64.3098
2.760000	78.276	-64.9663
2.800000	78.475	-65.5669
2.850000	78.714	-66.2594
2.900000	78.948	-66.9116
2.950000	79.183	-67.5409
3.000000	79.405	-68.0928
3.040000	79.572	-68.4767
3.070000	79.693	-68.7362
3.110000	79.849	-69.0513
3.150000	80.000	-69.3383
3.200000	80.185	-69.6703
3.250000	80.368	-69.9875
3.300000	80.552	-70.3058
3.350000	80.735	-70.6015
3.400000	80.913	-70.8583
3.450000	81.088	-71.0877
3.500000	81.260	-71.3013
3.550000	81.429	-71.5108
3.600000	81.596	-71.7278
3.650000	81.763	-71.9639
3.700000	81.928	-72.2192
3.750000	82.093	-72.4738
3.820000	82.320	-72.8352
3.870000	82.480	-73.1025
3.950000	82.730	-73.5571
4.000000	82.882	-73.8645
4.060000	83.059	-74.2626
4.120000	83.233	-74.6879
4.180000	83.404	-75.1367
4.250000	83.596	-75.6856
4.310000	83.756	-76.1744
4.370000	83.909	-76.6765
4.440000	84.080	-77.2806
4.500000	84.220	-77.8228
4.550000	84.333	-78.2881
4.620000	84.484	-78.9525
4.680000	84.607	-79.5271
4.750000	84.745	-80.1945
4.820000	84.876	-80.8601
4.870000	84.964	-81.3417
4.940000	85.081	-82.0192
5.000000	85.177	-82.5981
5.080000	85.299	-83.3590
5.150000	85.401	-84.0077
5.220000	85.498	-84.6454
5.300000	85.602	-85.3632
5.380000	85.701	-86.0678
5.450000	85.785	-86.6722
5.520000	85.869	-87.2641
5.600000	85.961	-87.9217
5.700000	86.072	-88.7225
5.800000	86.181	-89.5101
5.900000	86.291	-90.2938
6.000000	86.400	-91.0633
6.080000	86.486	-91.6737
6.150000	86.562	-92.2100
6.220000	86.637	-92.7532
6.300000	86.723	-93.3817
6.400000	86.832	-94.1729
