* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Sep 17, 2023 9:10:26 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: n.Green f.Red Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	56.701	-59.3579
1.015000	56.530	-60.2437
1.030000	56.354	-61.1292
1.044000	56.183	-61.9552
1.060000	55.981	-62.8988
1.075000	55.784	-63.7829
1.090000	55.580	-64.6665
1.106000	55.362	-65.6310
1.120000	55.210	-66.6136
1.138000	55.072	-68.0741
1.150000	55.010	-69.1527
1.172000	54.943	-71.3036
1.180000	54.931	-72.1297
1.206000	54.913	-74.9200
1.220000	54.908	-76.4581
1.241000	54.891	-78.7607
1.250000	54.876	-79.7322
1.265000	54.833	-81.3121
1.280000	54.763	-82.8229
1.315000	54.450	-85.9485
1.320000	54.384	-86.3366
1.340000	54.056	-87.7091
1.360000	53.612	-88.7515
1.380000	53.034	-89.4089
1.400000	52.304	-89.6258
1.430000	50.885	-89.0048
1.450000	49.697	-87.8793
1.475000	47.876	-85.5598
1.500000	45.399	-82.0773
1.525000	42.308	-77.5366
1.550000	38.728	-72.0905
1.575000	34.780	-65.8915
1.600000	30.588	-59.0924
1.625000	26.276	-51.8456
1.650000	21.966	-44.3039
1.675000	17.781	-36.6198
1.700000	13.845	-28.9460
1.725000	10.281	-21.4350
1.750000	7.212	-14.2396
1.775000	4.761	-7.5124
1.800000	3.051	-1.4058
1.825000	2.205	3.9273
1.850000	2.330	8.5836
1.875000	3.380	13.0728
1.900000	5.232	17.4008
1.925000	7.763	21.5496
1.950000	10.848	25.5011
1.975000	14.366	29.2371
2.000000	18.191	32.7394
2.030000	23.013	36.6084
2.060000	27.888	40.0837
2.090000	32.601	43.1339
2.120000	36.940	45.7276
2.140000	39.518	47.1879
2.180000	43.638	49.4209
2.200000	44.888	50.1739
2.240000	44.984	50.6581
2.270000	45.151	50.1550
2.300000	45.381	49.0309
2.330000	45.656	47.3954
2.360000	45.959	45.3579
2.400000	46.379	42.2049
2.430000	46.682	39.6550
2.470000	47.041	36.2162
2.500000	47.253	33.7498
2.540000	47.428	30.8197
2.580000	47.476	28.4645
2.620000	47.489	26.2288
2.650000	47.468	24.5485
2.690000	47.398	22.3096
2.720000	47.313	20.6358
2.760000	47.154	18.4173
2.800000	46.942	16.2211
2.850000	46.596	13.5190
2.900000	46.159	10.8788
2.950000	45.626	8.0974
3.000000	45.011	3.5965
3.040000	44.460	-0.8654
3.070000	44.010	-4.3345
3.110000	43.359	-8.6593
3.150000	42.647	-12.1099
3.200000	41.668	-14.3124
3.250000	40.585	-13.1145
3.300000	39.391	-7.3776
3.350000	37.810	4.8031
3.400000	35.811	22.7539
3.450000	33.628	44.2963
3.500000	31.491	67.2518
3.550000	29.636	89.4421
3.600000	28.294	108.6886
3.650000	27.699	122.8129
3.700000	28.075	130.7410
3.750000	29.375	134.5214
3.820000	32.234	134.7434
