* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Sennheiser IE600 - no o-ring - Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Sennheiser IE600 - no o-ring - Foam R.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Rennheiser IE600 - no o-ring -
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
63.000000	73.786
64.000000	73.701
65.000000	73.617
66.000000	73.532
67.000000	73.447
68.000000	73.364
69.000000	73.283
70.000000	73.202
71.000000	73.123
72.000000	73.045
73.000000	72.970
74.000000	72.895
75.000000	72.820
76.199997	72.730
77.500000	72.635
78.800003	72.540
80.000000	72.453
81.199997	72.370
82.500000	72.281
83.800003	72.195
85.000000	72.116
86.199997	72.038
87.500000	71.956
88.500000	71.893
90.000000	71.798
91.199997	71.726
92.500000	71.649
93.800003	71.573
95.000000	71.504
96.199997	71.436
97.500000	71.362
98.800003	71.289
100.000000	71.224
101.500000	71.144
103.000000	71.065
104.400002	70.991
106.000000	70.910
107.500000	70.835
109.000000	70.761
110.599998	70.684
112.000000	70.618
113.800003	70.534
115.000000	70.481
117.199997	70.381
118.000000	70.346
120.599998	70.233
122.000000	70.175
124.099998	70.088
125.000000	70.051
126.500000	69.994
128.000000	69.940
131.500000	69.819
132.000000	69.802
134.000000	69.735
136.000000	69.670
138.000000	69.605
140.000000	69.542
143.000000	69.450
145.000000	69.390
147.500000	69.316
150.000000	69.247
152.500000	69.178
155.000000	69.110
157.500000	69.043
160.000000	68.975
162.500000	68.904
165.000000	68.831
167.500000	68.758
170.000000	68.687
172.500000	68.619
175.000000	68.552
177.500000	68.485
180.000000	68.420
182.500000	68.358
185.000000	68.296
187.500000	68.236
190.000000	68.177
192.500000	68.120
195.000000	68.063
197.500000	68.008
200.000000	67.955
203.000000	67.898
206.000000	67.842
209.000000	67.789
212.000000	67.737
214.000000	67.702
218.000000	67.635
220.000000	67.603
224.000000	67.540
227.000000	67.495
230.000000	67.450
233.000000	67.405
236.000000	67.362
240.000000	67.307
243.000000	67.268
247.000000	67.217
250.000000	67.180
254.000000	67.132
258.000000	67.085
262.000000	67.041
265.000000	67.009
269.000000	66.968
272.000000	66.937
276.000000	66.897
280.000000	66.860
285.000000	66.815
290.000000	66.769
295.000000	66.726
300.000000	66.685
304.000000	66.655
307.000000	66.632
311.000000	66.601
315.000000	66.572
320.000000	66.535
325.000000	66.500
330.000000	66.467
335.000000	66.435
340.000000	66.404
345.000000	66.375
350.000000	66.346
355.000000	66.318
360.000000	66.291
365.000000	66.265
370.000000	66.240
375.000000	66.217
382.000000	66.185
387.000000	66.162
395.000000	66.128
400.000000	66.108
406.000000	66.084
412.000000	66.064
418.000000	66.044
425.000000	66.021
431.000000	66.004
437.000000	65.987
444.000000	65.967
450.000000	65.950
455.000000	65.938
462.000000	65.921
468.000000	65.908
475.000000	65.894
482.000000	65.880
487.000000	65.870
494.000000	65.857
500.000000	65.848
508.000000	65.837
515.000000	65.829
522.000000	65.821
530.000000	65.813
538.000000	65.807
545.000000	65.802
552.000000	65.798
560.000000	65.795
570.000000	65.792
580.000000	65.791
590.000000	65.790
600.000000	65.790
608.000000	65.792
615.000000	65.794
622.000000	65.797
630.000000	65.802
640.000000	65.811
650.000000	65.822
660.000000	65.834
670.000000	65.848
680.000000	65.864
690.000000	65.881
700.000000	65.901
710.000000	65.923
720.000000	65.946
730.000000	65.971
740.000000	66.000
750.000000	66.030
762.000000	66.070
775.000000	66.116
788.000000	66.169
800.000000	66.218
812.000000	66.266
825.000000	66.321
838.000000	66.382
850.000000	66.442
862.000000	66.507
875.000000	66.582
885.000000	66.644
900.000000	66.742
912.000000	66.824
925.000000	66.919
938.000000	67.017
950.000000	67.111
962.000000	67.209
975.000000	67.315
988.000000	67.424
1000.000000	67.528
1015.000000	67.666
1030.000000	67.806
1044.000000	67.937
1060.000000	68.089
1075.000000	68.232
1090.000000	68.377
1106.000000	68.530
1120.000000	68.663
1138.000000	68.832
1150.000000	68.942
1172.000000	69.138
1180.000000	69.208
1206.000000	69.428
1220.000000	69.541
1241.000000	69.700
1250.000000	69.762
1265.000000	69.853
1280.000000	69.935
1315.000000	70.111
1320.000000	70.135
1340.000000	70.229
1360.000000	70.319
1380.000000	70.407
1400.000000	70.492
1430.000000	70.616
1450.000000	70.697
1475.000000	70.798
1500.000000	70.897
1525.000000	70.995
1550.000000	71.094
1575.000000	71.194
1600.000000	71.303
1625.000000	71.431
1650.000000	71.568
1675.000000	71.706
1700.000000	71.843
1725.000000	71.981
1750.000000	72.118
1775.000000	72.256
1800.000000	72.392
1825.000000	72.528
1850.000000	72.662
1875.000000	72.796
1900.000000	72.928
1925.000000	73.057
1950.000000	73.184
1975.000000	73.307
2000.000000	73.425
2030.000000	73.558
2060.000000	73.684
2090.000000	73.802
2120.000000	73.912
2140.000000	73.981
2180.000000	74.106
2200.000000	74.161
2240.000000	74.260
2270.000000	74.322
2300.000000	74.373
2330.000000	74.412
2360.000000	74.441
2400.000000	74.461
2430.000000	74.463
2470.000000	74.449
2500.000000	74.426
2540.000000	74.379
2580.000000	74.315
2620.000000	74.236
2650.000000	74.168
2690.000000	74.067
2720.000000	73.985
2760.000000	73.867
2800.000000	73.743
2850.000000	73.580
2900.000000	73.409
2950.000000	73.235
3000.000000	73.061
3040.000000	72.921
3070.000000	72.817
3110.000000	72.680
3150.000000	72.544
3200.000000	72.378
3250.000000	72.216
3300.000000	72.061
3350.000000	71.911
3400.000000	71.769
3450.000000	71.633
3500.000000	71.506
3550.000000	71.385
3600.000000	71.272
3650.000000	71.165
3700.000000	71.067
3750.000000	70.976
3820.000000	70.862
3870.000000	70.788
3950.000000	70.688
4000.000000	70.634
4060.000000	70.577
4120.000000	70.529
4180.000000	70.489
4250.000000	70.456
4310.000000	70.439
4370.000000	70.431
4440.000000	70.432
4500.000000	70.443
4550.000000	70.457
4620.000000	70.486
4680.000000	70.517
4750.000000	70.561
4820.000000	70.612
4870.000000	70.650
4940.000000	70.706
5000.000000	70.750
5080.000000	70.795
5150.000000	70.825
5220.000000	70.847
5300.000000	70.859
5380.000000	70.852
5450.000000	70.828
5520.000000	70.787
5600.000000	70.720
5700.000000	70.610
5800.000000	70.486
5900.000000	70.373
6000.000000	70.305
6080.000000	70.305
6150.000000	70.359
6220.000000	70.473
6300.000000	70.694
6400.000000	71.116
6500.000000	71.645
6600.000000	72.222
6700.000000	72.789
6800.000000	73.286
6900.000000	73.656
7000.000000	73.859
7100.000000	73.879
7200.000000	73.724
7300.000000	73.416
7400.000000	72.989
7500.000000	72.490
7620.000000	71.882
7750.000000	71.377
7880.000000	71.309
8000.000000	71.844
8120.000000	72.903
8250.000000	74.296
8380.000000	75.495
8500.000000	76.221
8620.000000	76.591
8750.000000	76.721
8850.000000	76.723
9000.000000	76.674
9120.000000	76.638
9250.000000	76.615
9380.000000	76.594
9500.000000	76.551
9620.000000	76.455
9750.000000	76.293
9880.000000	76.110
10000.000000	75.880
10150.000000	75.449
10300.000000	74.876
10440.000000	74.252
10600.000000	73.483
10750.000000	72.749
10900.000000	72.034
11060.000000	71.314
11200.000000	70.733
11380.000000	70.065
11500.000000	69.672
11720.000000	69.063
11800.000000	68.878
12060.000000	68.415
12200.000000	68.256
12410.000000	68.134
12500.000000	68.121
12650.000000	68.150
12800.000000	68.256
13150.000000	68.886
13200.000000	69.024
13400.000000	69.705
13600.000000	70.566
13800.000000	71.485
14000.000000	72.180
14300.000000	72.014
14500.000000	70.867
14750.000000	68.610
15000.000000	66.107
15250.000000	63.811
15500.000000	61.844
15750.000000	60.199
16000.000000	58.900
16250.000000	58.030
16500.000000	57.461
16750.000000	57.082
17000.000000	56.864
17250.000000	56.782
17500.000000	56.819
17750.000000	56.937
18000.000000	57.082
18250.000000	57.178
18500.000000	57.112
18750.000000	56.827
19000.000000	56.474
19250.000000	55.766
19500.000000	54.576
19750.000000	53.039
