* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Sep 14, 2023 6:44:43 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: P1 Max v.Tape n.Rosefinch R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	72.923	-64.6186
1.015000	72.743	-65.5311
1.030000	72.555	-66.4338
1.044000	72.372	-67.2668
1.060000	72.153	-68.2065
1.075000	71.940	-69.0750
1.090000	71.716	-69.9305
1.106000	71.467	-70.8538
1.120000	71.239	-71.8102
1.138000	70.932	-73.2525
1.150000	70.720	-74.3263
1.172000	70.315	-76.4779
1.180000	70.164	-77.3060
1.206000	69.655	-80.1011
1.220000	69.372	-81.6371
1.241000	68.937	-83.9238
1.250000	68.747	-84.8820
1.265000	68.426	-86.4290
1.280000	68.100	-87.8906
1.315000	67.323	-90.8219
1.320000	67.211	-91.1716
1.340000	66.758	-92.3591
1.360000	66.302	-93.1617
1.380000	65.844	-93.5170
1.400000	65.384	-93.3630
1.430000	64.697	-92.0407
1.450000	64.242	-90.3410
1.475000	63.669	-87.1444
1.500000	63.022	-82.3865
1.525000	62.300	-76.1925
1.550000	61.523	-68.7984
1.575000	60.711	-60.4405
1.600000	59.884	-51.3551
1.625000	59.063	-41.7783
1.650000	58.267	-31.9464
1.675000	57.516	-22.0956
1.700000	56.830	-12.4621
1.725000	56.229	-3.2822
1.750000	55.734	5.2080
1.775000	55.364	12.7723
1.800000	55.139	19.1743
1.825000	55.079	24.1780
1.850000	55.211	27.7735
1.875000	55.543	30.4324
1.900000	56.051	32.2665
1.925000	56.707	33.3673
1.950000	57.486	33.8265
1.975000	58.361	33.7359
2.000000	59.304	33.1871
2.030000	60.491	32.0527
2.060000	61.693	30.5490
2.090000	62.865	28.8343
2.120000	63.961	27.0670
2.140000	64.627	25.9379
2.180000	65.741	24.0085
2.200000	66.164	23.2989
2.240000	66.846	21.7950
2.270000	67.265	20.4127
2.300000	67.616	18.8477
2.330000	67.908	17.1315
2.360000	68.149	15.2958
2.400000	68.409	12.7171
2.430000	68.569	10.7258
2.470000	68.754	8.0545
2.500000	68.884	6.0798
2.540000	69.061	3.5457
2.580000	69.257	1.1694
2.620000	69.427	-1.2014
2.650000	69.531	-2.9970
2.690000	69.642	-5.4035
2.720000	69.707	-7.2104
2.760000	69.772	-9.6114
2.800000	69.817	-11.9907
2.850000	69.849	-14.9138
2.900000	69.864	-17.7558
2.950000	69.865	-20.5023
3.000000	69.837	-23.2326
3.040000	69.793	-25.4012
3.070000	69.748	-27.0073
3.110000	69.677	-29.1075
3.150000	69.592	-31.1448
3.200000	69.473	-33.5765
3.250000	69.343	-35.8489
3.300000	69.206	-37.9287
3.350000	69.048	-39.8719
3.400000	68.864	-41.7135
3.450000	68.662	-43.4241
3.500000	68.453	-44.9744
3.550000	68.246	-46.3347
3.600000	68.052	-47.4757
3.650000	67.880	-48.3681
3.700000	67.726	-48.9659
3.750000	67.564	-49.2482
3.820000	67.346	-49.2274
3.870000	67.210	-48.9999
3.950000	67.058	-48.4397
4.000000	67.022	-48.0639
4.060000	67.054	-47.6203
4.120000	67.162	-46.9277
4.180000	67.331	-46.0730
4.250000	67.587	-45.0640
4.310000	67.842	-44.3542
4.370000	68.115	-43.9402
4.440000	68.456	-43.9443
4.500000	68.798	-44.2281
4.550000	69.107	-44.6290
4.620000	69.558	-45.4067
4.680000	69.941	-46.2422
4.750000	70.359	-47.3723
4.820000	70.742	-48.7101
4.870000	71.011	-49.8436
4.940000	71.376	-51.6071
5.000000	71.675	-53.2160
5.080000	72.045	-55.3896
5.150000	72.336	-57.2289
5.220000	72.598	-59.1209
5.300000	72.866	-61.3437
5.380000	73.105	-63.5449
5.450000	73.294	-65.3826
5.520000	73.465	-67.0860
5.600000	73.629	-68.9481
5.700000	73.798	-71.1388
5.800000	73.943	-73.1068
5.900000	74.079	-74.7810
6.000000	74.191	-76.1656
