* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\TinHiFi P1 - Deep Fit - Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\TinHiFi P1 - Deep Fit - Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: TinHiFi P1 - Deep Fit - Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	72.382	121.9590
1.015000	72.212	121.1118
1.030000	72.036	120.2678
1.044000	71.866	119.4830
1.060000	71.664	118.5900
1.075000	71.467	117.7567
1.090000	71.264	116.9275
1.106000	71.041	116.0299
1.120000	70.857	115.1377
1.138000	70.636	113.8385
1.150000	70.496	112.8916
1.172000	70.252	111.0231
1.180000	70.165	110.3102
1.206000	69.885	107.9150
1.220000	69.732	106.6001
1.241000	69.493	104.6350
1.250000	69.385	103.8063
1.265000	69.198	102.4577
1.280000	68.997	101.1657
1.315000	68.461	98.4743
1.320000	68.375	98.1367
1.340000	68.006	96.9306
1.360000	67.589	95.9881
1.380000	67.119	95.3525
1.400000	66.588	95.0673
1.430000	65.665	95.3915
1.450000	64.955	96.1722
1.475000	63.935	97.8631
1.500000	62.629	100.3970
1.525000	61.053	103.6937
1.550000	59.263	107.6550
1.575000	57.314	112.1824
1.600000	55.264	117.1779
1.625000	53.167	122.5431
1.650000	51.079	128.1798
1.675000	49.057	133.9898
1.700000	47.157	139.8747
1.725000	45.433	145.7364
1.750000	43.943	151.4766
1.775000	42.742	156.9970
1.800000	41.885	162.1994
1.825000	41.430	166.9855
1.850000	41.423	171.4836
1.875000	41.847	176.1539
1.900000	42.644	-179.0425
1.925000	43.758	-174.1669
1.950000	45.133	-169.2808
1.975000	46.712	-164.4455
2.000000	48.439	-159.7226
2.030000	50.628	-154.2899
2.060000	52.851	-149.2135
2.090000	55.011	-144.5996
2.120000	57.010	-140.5545
2.140000	58.205	-138.2261
2.180000	60.137	-134.5949
2.200000	60.816	-133.3553
2.240000	61.824	-132.1544
2.270000	62.382	-132.2616
2.300000	62.793	-133.0924
2.330000	63.078	-134.5208
2.360000	63.258	-136.4207
2.400000	63.370	-139.4694
2.430000	63.386	-141.9789
2.470000	63.356	-145.3828
2.500000	63.322	-147.8154
2.540000	63.302	-150.6589
2.580000	63.342	-152.8564
2.620000	63.361	-154.9446
2.650000	63.344	-156.5318
2.690000	63.281	-158.6639
2.720000	63.202	-160.2664
2.760000	63.052	-162.3951
2.800000	62.851	-164.5008
2.850000	62.526	-167.0770
2.900000	62.115	-169.5628
2.950000	61.621	-172.1137
3.000000	61.074	-176.0659
3.040000	60.593	-179.9279
3.070000	60.199	177.0835
3.110000	59.624	173.3624
3.150000	58.980	170.3846
3.200000	58.065	168.4420
3.250000	57.008	169.3554
3.300000	55.789	174.0721
3.350000	54.113	-175.9580
3.400000	51.959	-161.3141
3.450000	49.582	-143.6961
3.500000	47.238	-124.8039
3.550000	45.181	-106.3374
3.600000	43.667	-89.9964
3.650000	42.952	-77.4807
3.700000	43.270	-69.4939
3.750000	44.554	-64.2270
3.820000	47.441	-60.3236
3.870000	49.895	-59.3253
3.950000	53.715	-59.4256
4.000000	55.595	-59.7591
4.060000	56.986	-59.9654
4.120000	57.869	-61.3100
4.180000	58.416	-63.6592
4.250000	58.757	-67.1105
4.310000	58.901	-70.1983
4.370000	59.009	-72.9633
4.440000	59.148	-75.5680
4.500000	59.166	-77.8555
4.550000	59.105	-79.7505
4.620000	58.916	-82.2256
4.680000	58.665	-84.0323
4.750000	58.281	-85.5792
4.820000	57.761	-86.7612
4.870000	57.279	-87.6450
4.940000	56.506	-88.5258
5.000000	55.806	-88.5735
5.080000	54.906	-86.9913
5.150000	54.213	-83.4291
5.220000	53.449	-77.1609
5.300000	52.552	-67.7465
5.380000	51.813	-57.5375
5.450000	51.447	-49.2706
5.520000	51.481	-42.6139
5.600000	52.080	-35.7032
5.700000	53.331	-27.9795
5.800000	54.661	-22.0303
5.900000	55.618	-18.7019
6.000000	56.392	-18.3852
6.080000	56.927	-19.5082
6.150000	57.317	-20.8837
6.220000	57.619	-22.1246
6.300000	57.846	-23.4611
6.400000	57.972	-25.6417
6.500000	57.957	-27.9436
6.600000	57.839	-29.8877
6.700000	57.595	-31.5861
6.800000	57.228	-33.1130
6.900000	56.794	-34.1544
7.000000	56.329	-34.4242
7.100000	55.771	-33.9829
7.200000	55.182	-32.9641
7.300000	54.660	-31.4715
7.400000	54.257	-29.3604
7.500000	53.917	-26.4684
7.620000	53.616	-22.9628
7.750000	53.465	-20.2922
7.880000	53.528	-18.3687
8.000000	53.648	-17.4510
8.120000	53.716	-17.7427
8.250000	53.786	-19.4058
8.380000	53.812	-21.9492
8.500000	53.748	-24.7819
8.620000	53.611	-28.2885
8.750000	53.418	-32.3960
8.850000	53.249	-35.5320
9.000000	52.934	-40.4774
9.120000	52.696	-44.3175
9.250000	52.495	-48.0993
9.380000	52.326	-51.6253
9.500000	52.251	-54.5843
9.620000	52.289	-57.1715
9.750000	52.434	-59.6071
9.880000	52.664	-61.8693
10.000000	52.959	-63.8590
10.150000	53.426	-66.1703
10.300000	53.921	-68.4705
10.440000	54.416	-70.6429
10.600000	54.980	-73.0379
10.750000	55.464	-75.1612
10.900000	55.919	-77.1542
11.060000	56.353	-78.9815
11.200000	56.689	-80.3400
11.380000	57.076	-81.7403
11.500000	57.308	-82.4300
11.720000	57.689	-83.3019
11.800000	57.818	-83.5170
12.060000	58.198	-83.8565
12.200000	58.376	-83.9109
12.410000	58.614	-83.8116
12.500000	58.709	-83.7121
12.650000	58.856	-83.4722
12.800000	58.991	-83.1224
13.150000	59.255	-81.8317
13.200000	59.292	-81.6122
13.400000	59.441	-80.6093
13.600000	59.598	-79.6315
13.800000	59.773	-78.7410
14.000000	59.943	-78.1101
14.300000	60.175	-77.7005
14.500000	60.285	-77.7929
14.750000	60.359	-78.1207
15.000000	60.360	-78.5787
15.250000	60.311	-78.9509
15.500000	60.246	-79.2344
15.750000	60.183	-79.4609
16.000000	60.151	-79.7730
16.250000	60.145	-80.3048
16.500000	60.159	-81.0833
16.750000	60.178	-82.1026
17.000000	60.203	-83.2322
17.250000	60.242	-84.4233
17.500000	60.309	-85.6167
17.750000	60.415	-86.8761
18.000000	60.555	-88.2472
18.250000	60.719	-89.7849
18.500000	60.878	-91.4417
18.750000	61.022	-93.0891
19.000000	61.140	-94.6059
19.250000	61.242	-95.7857
19.500000	61.348	-96.6144
19.750000	61.474	-97.0948
20.000000	61.640	-97.4017
20.299999	61.870	-97.7771
20.600000	62.098	-98.2906
20.900000	62.282	-98.9084
21.200001	62.392	-99.3670
21.400000	62.435	-99.3874
21.799999	62.520	-98.6444
22.000000	62.600	-97.9721
22.400000	62.897	-96.6019
22.700001	63.212	-96.1890
23.000000	63.528	-96.6683
23.299999	63.770	-97.9003
23.600000	63.901	-99.5395
24.000000	63.899	-101.6848
24.299999	63.816	-102.8307
24.700001	63.697	-103.5946
25.000000	63.664	-103.8486
25.400000	63.714	-104.3187
25.799999	63.808	-105.3365
26.200001	63.864	-106.7271
26.500000	63.872	-107.6869
26.900000	63.877	-108.5377
27.200001	63.921	-108.8652
27.600000	64.068	-109.2194
28.000000	64.286	-109.9657
28.500000	64.531	-111.6309
29.000000	64.642	-113.4193
29.500000	64.653	-114.5035
30.000000	64.678	-114.7487
30.400000	64.751	-114.7039
30.700001	64.830	-114.7073
31.100000	64.947	-114.8337
31.500000	65.067	-115.1011
32.000000	65.213	-115.6993
32.500000	65.322	-116.6554
33.000000	65.351	-117.6564
33.500000	65.331	-118.1523
34.000000	65.379	-118.1063
34.500000	65.546	-118.3314
35.000000	65.724	-119.4396
35.500000	65.771	-120.9303
36.000000	65.706	-121.7063
36.500000	65.692	-121.4449
37.000000	65.834	-121.0906
37.500000	66.038	-121.5869
38.200001	66.156	-123.0988
38.700001	66.149	-123.6348
39.500000	66.266	-123.8147
40.000000	66.395	-124.5440
40.599998	66.462	-125.9558
41.200001	66.440	-127.0282
41.799999	66.447	-127.6885
42.500000	66.503	-128.6631
43.099998	66.513	-129.5841
43.700001	66.515	-130.1086
44.400002	66.588	-130.4480
