* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\QKZ X HBB Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\QKZ X HBB Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: QKZ X HBB Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	66.184	-92.6619
1.015000	66.021	-94.3241
1.030000	65.853	-96.0259
1.044000	65.692	-97.6526
1.060000	65.503	-99.5604
1.075000	65.321	-101.3992
1.090000	65.133	-103.2896
1.106000	64.925	-105.3581
1.120000	64.729	-107.1672
1.138000	64.460	-109.4857
1.150000	64.269	-111.0311
1.172000	63.901	-113.8749
1.180000	63.762	-114.9152
1.206000	63.295	-118.3329
1.220000	63.036	-120.2040
1.241000	62.641	-123.0637
1.250000	62.470	-124.3121
1.265000	62.184	-126.4278
1.280000	61.899	-128.5922
1.315000	61.245	-133.8636
1.320000	61.154	-134.6451
1.340000	60.796	-137.8502
1.360000	60.453	-141.1924
1.380000	60.129	-144.6853
1.400000	59.828	-148.3423
1.430000	59.425	-154.1650
1.450000	59.196	-158.2913
1.475000	58.957	-163.7717
1.500000	58.746	-169.8076
1.525000	58.556	-176.3680
1.550000	58.389	176.6354
1.575000	58.245	169.2911
1.600000	58.125	161.6875
1.625000	58.030	153.9130
1.650000	57.960	146.0560
1.675000	57.915	138.2049
1.700000	57.898	130.4481
1.725000	57.907	122.8741
1.750000	57.945	115.5712
1.775000	58.011	108.6279
1.800000	58.106	102.1326
1.825000	58.231	96.1736
1.850000	58.397	90.7388
1.875000	58.622	85.6201
1.900000	58.899	80.7859
1.925000	59.221	76.2137
1.950000	59.580	71.8812
1.975000	59.967	67.7661
2.000000	60.374	63.8459
2.030000	60.879	59.3674
2.060000	61.388	55.0986
2.090000	61.887	51.0010
2.120000	62.362	47.0356
2.140000	62.659	44.4465
2.180000	63.186	39.3473
2.200000	63.409	36.8154
2.240000	63.809	31.9918
2.270000	64.086	28.6295
2.300000	64.344	25.4589
2.330000	64.584	22.4554
2.360000	64.808	19.5948
2.400000	65.083	15.9604
2.430000	65.273	13.3378
2.470000	65.508	9.9318
2.500000	65.671	7.4138
2.540000	65.874	4.0587
2.580000	66.062	0.6693
2.620000	66.227	-2.6497
2.650000	66.334	-5.0747
2.690000	66.458	-8.2251
2.720000	66.537	-10.5274
2.760000	66.625	-13.5192
2.800000	66.695	-16.4247
2.850000	66.760	-19.9403
2.900000	66.804	-23.3326
2.950000	66.828	-26.6121
3.000000	66.824	-29.8109
3.040000	66.801	-32.3003
3.070000	66.773	-34.1171
3.110000	66.722	-36.4602
3.150000	66.658	-38.6995
3.200000	66.562	-41.3297
3.250000	66.450	-43.7451
3.300000	66.326	-45.9174
3.350000	66.175	-47.9045
3.400000	65.990	-49.7377
3.450000	65.785	-51.3837
3.500000	65.570	-52.8085
3.550000	65.357	-53.9785
3.600000	65.157	-54.8603
3.650000	64.982	-55.4200
3.700000	64.826	-55.5908
3.750000	64.659	-55.3257
3.820000	64.430	-54.3941
3.870000	64.290	-53.4567
3.950000	64.145	-51.7474
4.000000	64.126	-50.6954
4.060000	64.199	-49.5111
4.120000	64.369	-48.0630
4.180000	64.617	-46.4513
4.250000	64.974	-44.6011
4.310000	65.313	-43.2442
4.370000	65.661	-42.2863
4.440000	66.073	-41.8236
4.500000	66.473	-41.8399
4.550000	66.827	-42.0884
4.620000	67.334	-42.7255
4.680000	67.756	-43.4755
4.750000	68.208	-44.5045
4.820000	68.611	-45.7377
4.870000	68.885	-46.8234
4.940000	69.248	-48.5458
5.000000	69.537	-50.1326
5.080000	69.889	-52.2763
5.150000	70.162	-54.0734
5.220000	70.399	-55.9216
5.300000	70.630	-58.0966
