* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\SGOR Venus Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jun 1, 2023 6:27:26 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\SGOR Venus Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: SGOR Venus Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	57.750	135.1042
1.015000	57.623	134.3202
1.030000	57.492	133.5222
1.044000	57.368	132.7639
1.060000	57.222	131.8800
1.075000	57.081	131.0336
1.090000	56.937	130.1692
1.106000	56.780	129.2311
1.120000	56.638	128.4242
1.138000	56.451	127.4089
1.150000	56.323	126.7425
1.172000	56.083	125.5339
1.180000	55.993	125.0965
1.206000	55.697	123.6723
1.220000	55.533	122.8978
1.241000	55.283	121.7167
1.250000	55.174	121.2008
1.265000	54.991	120.3247
1.280000	54.805	119.4243
1.315000	54.363	117.2048
1.320000	54.299	116.8718
1.340000	54.041	115.4938
1.360000	53.781	114.0343
1.380000	53.518	112.4829
1.400000	53.253	110.8295
1.430000	52.853	108.1356
1.450000	52.585	106.1821
1.475000	52.246	103.5470
1.500000	51.875	100.7075
1.525000	51.472	97.6820
1.550000	51.046	94.4866
1.575000	50.603	91.1376
1.600000	50.152	87.6512
1.625000	49.702	84.0437
1.650000	49.259	80.3313
1.675000	48.832	76.5302
1.700000	48.429	72.6567
1.725000	48.058	68.7270
1.750000	47.726	64.7574
1.775000	47.443	60.7640
1.800000	47.215	56.7632
1.825000	47.050	52.7711
1.850000	46.953	48.7141
1.875000	46.914	44.4117
1.900000	46.927	39.9040
1.925000	46.987	35.2405
1.950000	47.088	30.4708
1.975000	47.224	25.6446
2.000000	47.390	20.8115
2.030000	47.620	15.0723
2.060000	47.876	9.4803
2.090000	48.147	4.1210
2.120000	48.423	-0.9197
2.140000	48.606	-4.0609
2.180000	48.955	-9.7028
2.200000	49.115	-12.1535
2.240000	49.455	-16.4281
2.270000	49.736	-19.1791
2.300000	50.035	-21.5862
2.330000	50.348	-23.6904
2.360000	50.670	-25.5330
2.400000	51.104	-27.6544
2.430000	51.429	-29.0471
2.470000	51.851	-30.7183
2.500000	52.153	-31.8858
2.540000	52.528	-33.4064
2.580000	52.864	-34.9387
2.620000	53.174	-36.2427
2.650000	53.392	-37.0488
2.690000	53.668	-37.9266
2.720000	53.866	-38.4593
2.760000	54.120	-39.0343
2.800000	54.365	-39.4915
2.850000	54.664	-39.9590
2.900000	54.962	-40.3841
2.950000	55.263	-40.6529
3.000000	55.555	-40.6955
3.040000	55.782	-40.7544
3.070000	55.948	-40.8081
3.110000	56.167	-40.8863
3.150000	56.384	-40.9650
3.200000	56.652	-41.0525
3.250000	56.922	-41.1141
3.300000	57.195	-41.1361
3.350000	57.470	-41.1212
3.400000	57.746	-41.0687
3.450000	58.022	-40.9957
3.500000	58.296	-40.9196
3.550000	58.569	-40.8576
3.600000	58.838	-40.8269
3.650000	59.104	-40.8449
3.700000	59.367	-40.9156
3.750000	59.629	-41.0159
3.820000	59.992	-41.2035
3.870000	60.247	-41.3708
3.950000	60.645	-41.6954
4.000000	60.885	-41.9336
4.060000	61.164	-42.2576
4.120000	61.435	-42.6352
4.180000	61.698	-43.0577
4.250000	61.994	-43.5924
4.310000	62.238	-44.0735
4.370000	62.474	-44.5637
4.440000	62.736	-45.1444
4.500000	62.949	-45.6708
4.550000	63.120	-46.1243
4.620000	63.349	-46.7705
4.680000	63.538	-47.3242
4.750000	63.750	-47.9562
4.820000	63.953	-48.5730
4.870000	64.090	-49.0139
4.940000	64.275	-49.6273
5.000000	64.426	-50.1452
5.080000	64.622	-50.8174
5.150000	64.790	-51.3822
5.220000	64.950	-51.9258
5.300000	65.127	-52.5262
5.380000	65.297	-53.1090
5.450000	65.444	-53.6086
5.520000	65.591	-54.1005
5.600000	65.756	-54.6424
5.700000	65.959	-55.2995
5.800000	66.159	-55.9556
5.900000	66.358	-56.6293
6.000000	66.557	-57.3057
6.080000	66.715	-57.8535
6.150000	66.852	-58.3444
6.220000	66.987	-58.8519
6.300000	67.141	-59.4530
6.400000	67.330	-60.2288
6.500000	67.516	-61.0302
6.600000	67.697	-61.8562
6.700000	67.871	-62.7132
6.800000	68.041	-63.5969
6.900000	68.205	-64.4937
7.000000	68.362	-65.3929
7.100000	68.512	-66.3064
7.200000	68.657	-67.2251
7.300000	68.796	-68.1340
7.400000	68.930	-69.0267
7.500000	69.058	-69.9119
7.620000	69.206	-70.9550
7.750000	69.363	-72.0483
7.880000	69.515	-73.1058
8.000000	69.652	-74.0549
8.120000	69.789	-74.9795
8.250000	69.937	-75.9494
8.380000	70.083	-76.8993
8.500000	70.220	-77.7672
8.620000	70.356	-78.6210
8.750000	70.504	-79.5398
8.850000	70.617	-80.2479
9.000000	70.785	-81.3079
9.120000	70.918	-82.1539
9.250000	71.058	-83.0702
9.380000	71.196	-83.9861
9.500000	71.320	-84.8241
9.620000	71.442	-85.6529
9.750000	71.572	-86.5425
9.880000	71.690	-87.4149
10.000000	71.782	-88.2020
10.150000	71.883	-89.1640
10.300000	71.976	-90.0967
10.440000	72.054	-90.9395
10.600000	72.137	-91.8745
10.750000	72.215	-92.7248
10.900000	72.291	-93.5508
11.060000	72.370	-94.4136
11.200000	72.438	-95.1515
11.380000	72.522	-96.0841
11.500000	72.576	-96.6970
11.720000	72.671	-97.8029
11.800000	72.704	-98.2003
12.060000	72.806	-99.4731
12.200000	72.855	-100.1462
12.410000	72.927	-101.1396
12.500000	72.963	-101.5589
12.650000	73.028	-102.2493
12.800000	73.094	-102.9292
13.150000	73.238	-104.4751
13.200000	73.257	-104.6916
13.400000	73.333	-105.5468
13.600000	73.405	-106.3869
13.800000	73.473	-107.2126
14.000000	73.538	-108.0270
14.300000	73.631	-109.2304
14.500000	73.690	-110.0243
14.750000	73.760	-111.0103
15.000000	73.827	-111.9903
15.250000	73.890	-112.9641
15.500000	73.949	-113.9273
15.750000	74.005	-114.8768
16.000000	74.060	-115.8071
16.250000	74.118	-116.7168
16.500000	74.179	-117.6066
16.750000	74.239	-118.4794
17.000000	74.299	-119.3414
17.250000	74.358	-120.1950
17.500000	74.416	-121.0431
17.750000	74.472	-121.8829
