* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Aur Audio Aurora Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jun 27, 2023 1:43:39 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Aur Audio Aurora Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: Aur Audio Aurora Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	58.384	158.1405
1.015000	58.232	157.5329
1.030000	58.068	156.8885
1.044000	57.906	156.2515
1.060000	57.708	155.4785
1.075000	57.510	154.7073
1.090000	57.299	153.8883
1.106000	57.056	152.9795
1.120000	56.815	152.2641
1.138000	56.466	151.4636
1.150000	56.213	150.9899
1.172000	55.709	150.2104
1.180000	55.515	149.9463
1.206000	54.852	149.1140
1.220000	54.480	148.6575
1.241000	53.908	147.9211
1.250000	53.660	147.5756
1.265000	53.245	146.9451
1.280000	52.831	146.2300
1.315000	51.887	144.1290
1.320000	51.757	143.7694
1.340000	51.250	142.1545
1.360000	50.775	140.2247
1.380000	50.338	137.9360
1.400000	49.947	135.2444
1.430000	49.464	130.3555
1.450000	49.222	126.4645
1.475000	49.020	120.7664
1.500000	48.896	113.7468
1.525000	48.838	105.4983
1.550000	48.840	96.2302
1.575000	48.900	86.1516
1.600000	49.011	75.4716
1.625000	49.170	64.3996
1.650000	49.371	53.1445
1.675000	49.611	41.9156
1.700000	49.884	30.9219
1.725000	50.186	20.3729
1.750000	50.513	10.4775
1.775000	50.859	1.4449
1.800000	51.221	-6.5157
1.825000	51.594	-13.1951
1.850000	51.992	-18.5661
1.875000	52.456	-23.0090
1.900000	52.979	-26.6347
1.925000	53.549	-29.5385
1.950000	54.158	-31.8154
1.975000	54.795	-33.5608
2.000000	55.451	-34.8699
2.030000	56.250	-35.9987
2.060000	57.044	-36.8009
2.090000	57.818	-37.4408
2.120000	58.554	-38.0830
2.140000	59.015	-38.5937
2.180000	59.845	-40.0324
2.200000	60.204	-41.0550
2.240000	60.844	-43.1555
2.270000	61.277	-44.5937
2.300000	61.672	-45.9299
2.330000	62.036	-47.1781
2.360000	62.372	-48.3525
2.400000	62.783	-49.8276
2.430000	63.071	-50.8842
2.470000	63.434	-52.2534
2.500000	63.697	-53.2688
2.540000	64.043	-54.6342
2.580000	64.389	-56.0335
2.620000	64.714	-57.4063
2.650000	64.940	-58.4082
2.690000	65.221	-59.7088
2.720000	65.417	-60.6589
2.760000	65.664	-61.8939
2.800000	65.896	-63.0944
2.850000	66.169	-64.5496
2.900000	66.428	-65.9584
2.950000	66.679	-67.3241
3.000000	66.909	-68.6420
3.040000	67.078	-69.6605
3.070000	67.196	-70.4035
3.110000	67.344	-71.3661
3.150000	67.484	-72.2964
3.200000	67.648	-73.4137
3.250000	67.804	-74.4801
3.300000	67.956	-75.4951
3.350000	68.099	-76.4546
3.400000	68.228	-77.3582
3.450000	68.346	-78.2096
3.500000	68.457	-79.0127
3.550000	68.562	-79.7711
3.600000	68.664	-80.4886
3.650000	68.767	-81.1689
3.700000	68.869	-81.8068
3.750000	68.966	-82.3876
3.820000	69.094	-83.1219
3.870000	69.183	-83.6031
3.950000	69.325	-84.3250
4.000000	69.416	-84.7613
4.060000	69.529	-85.2762
4.120000	69.644	-85.7466
4.180000	69.759	-86.1823
4.250000	69.895	-86.6698
4.310000	70.012	-87.0900
4.370000	70.131	-87.5307
4.440000	70.272	-88.0794
4.500000	70.396	-88.5539
4.550000	70.500	-88.9550
4.620000	70.646	-89.5329
4.680000	70.770	-90.0507
4.750000	70.911	-90.6902
4.820000	71.048	-91.3740
4.870000	71.146	-91.8859
4.940000	71.281	-92.6300
5.000000	71.394	-93.2887
