* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\XENNS Top Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jun 9, 2023 6:56:34 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\XENNS Top Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: XENNS Top Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	55.341	173.8956
1.015000	55.194	173.4445
1.030000	55.032	172.9732
1.044000	54.866	172.5143
1.060000	54.657	171.9662
1.075000	54.441	171.4286
1.090000	54.205	170.8671
1.106000	53.926	170.2704
1.120000	53.639	169.9095
1.138000	53.210	169.6766
1.150000	52.890	169.6425
1.172000	52.245	169.7738
1.180000	51.994	169.8689
1.206000	51.131	170.2791
1.220000	50.642	170.5243
1.241000	49.889	170.8577
1.250000	49.562	170.9703
1.265000	49.015	171.0938
1.280000	48.471	171.1110
1.315000	47.238	170.5697
1.320000	47.069	170.4096
1.340000	46.418	169.5182
1.360000	45.817	168.1715
1.380000	45.277	166.2987
1.400000	44.811	163.8287
1.430000	44.276	158.8486
1.450000	44.046	154.5750
1.475000	43.920	147.9752
1.500000	43.946	139.4585
1.525000	44.105	129.1707
1.550000	44.381	117.4122
1.575000	44.759	104.4835
1.600000	45.223	90.6851
1.625000	45.760	76.3173
1.650000	46.354	61.6806
1.675000	46.990	47.0754
1.700000	47.652	32.8020
1.725000	48.327	19.1611
1.750000	48.999	6.4530
1.775000	49.652	-5.0219
1.800000	50.273	-14.9631
1.825000	50.845	-23.0704
1.850000	51.384	-29.2886
1.875000	51.949	-34.1332
1.900000	52.538	-37.7734
1.925000	53.146	-40.3577
1.950000	53.766	-42.0345
1.975000	54.393	-42.9525
2.000000	55.023	-43.2601
2.030000	55.772	-43.0326
2.060000	56.507	-42.3967
2.090000	57.217	-41.6089
2.120000	57.893	-40.9259
2.140000	58.320	-40.6555
2.180000	59.105	-40.9008
2.200000	59.457	-41.5641
2.240000	60.096	-43.1833
2.270000	60.526	-44.3651
2.300000	60.920	-45.5214
2.330000	61.283	-46.6545
2.360000	61.617	-47.7665
2.400000	62.027	-49.2202
2.430000	62.314	-50.2916
2.470000	62.675	-51.6992
2.500000	62.937	-52.7421
2.540000	63.280	-54.1195
2.580000	63.624	-55.4861
2.620000	63.946	-56.8369
2.650000	64.170	-57.8375
2.690000	64.448	-59.1531
2.720000	64.642	-60.1248
2.760000	64.886	-61.3984
2.800000	65.113	-62.6450
2.850000	65.381	-64.1620
2.900000	65.634	-65.6292
2.950000	65.877	-67.0436
3.000000	66.098	-68.4164
3.040000	66.258	-69.4846
3.070000	66.370	-70.2667
3.110000	66.510	-71.2827
3.150000	66.639	-72.2661
3.200000	66.791	-73.4463
3.250000	66.934	-74.5684
3.300000	67.072	-75.6282
3.350000	67.199	-76.6261
3.400000	67.312	-77.5654
3.450000	67.413	-78.4479
3.500000	67.506	-79.2756
3.550000	67.593	-80.0502
3.600000	67.678	-80.7737
3.650000	67.763	-81.4478
3.700000	67.848	-82.0663
3.750000	67.927	-82.6160
3.820000	68.030	-83.2891
3.870000	68.101	-83.7155
3.950000	68.216	-84.3337
4.000000	68.293	-84.6967
4.060000	68.390	-85.1150
4.120000	68.491	-85.4722
4.180000	68.594	-85.7814
4.250000	68.718	-86.1122
4.310000	68.827	-86.3960
4.370000	68.939	-86.7044
4.440000	69.075	-87.1057
4.500000	69.197	-87.4517
4.550000	69.301	-87.7454
4.620000	69.449	-88.1757
4.680000	69.575	-88.5726
4.750000	69.719	-89.0818
4.820000	69.861	-89.6484
4.870000	69.962	-90.0829
4.940000	70.103	-90.7263
5.000000	70.220	-91.3043
5.080000	70.370	-92.1031
5.150000	70.492	-92.8218
5.220000	70.607	-93.5787
5.300000	70.731	-94.4821
5.380000	70.847	-95.4019
5.450000	70.941	-96.2005
5.520000	71.027	-96.9794
5.600000	71.116	-97.8723
5.700000	71.214	-98.9829
5.800000	71.302	-100.0559
5.900000	71.385	-101.0615
6.000000	71.456	-102.0109
6.080000	71.509	-102.7343
6.150000	71.553	-103.3409
6.220000	71.599	-103.9227
6.300000	71.652	-104.5503
6.400000	71.717	-105.2798
6.500000	71.783	-105.9727
6.600000	71.854	-106.6553
6.700000	71.930	-107.3170
6.800000	72.010	-107.9569
6.900000	72.093	-108.6010
7.000000	72.177	-109.2712
7.100000	72.265	-109.9570
7.200000	72.354	-110.6567
7.300000	72.441	-111.3746
7.400000	72.526	-112.1171
7.500000	72.608	-112.8844
7.620000	72.704	-113.8171
7.750000	72.798	-114.8207
7.880000	72.884	-115.8323
8.000000	72.958	-116.7491
8.120000	73.026	-117.6249
8.250000	73.093	-118.5394
8.380000	73.156	-119.4110
8.500000	73.214	-120.1671
8.620000	73.270	-120.8778
8.750000	73.332	-121.6122
8.850000	73.381	-122.1583
9.000000	73.458	-122.9361
9.120000	73.520	-123.5439
9.250000	73.590	-124.2037
9.380000	73.663	-124.8563
9.500000	73.729	-125.4609
9.620000	73.794	-126.0748
9.750000	73.865	-126.7456
9.880000	73.925	-127.4143
10.000000	73.964	-128.0300
10.150000	73.998	-128.7959
10.300000	74.021	-129.5370
10.440000	74.032	-130.2073
10.600000	74.038	-130.9429
10.750000	74.043	-131.5946
10.900000	74.045	-132.2145
11.060000	74.047	-132.8469
11.200000	74.048	-133.3734
11.380000	74.050	-134.0305
11.500000	74.052	-134.4582
11.720000	74.054	-135.2266
11.800000	74.054	-135.5043
12.060000	74.053	-136.3963
12.200000	74.049	-136.8711
12.410000	74.043	-137.5750
12.500000	74.046	-137.8726
12.650000	74.058	-138.3627
12.800000	74.073	-138.8474
13.150000	74.105	-139.9591
13.200000	74.109	-140.1172
13.400000	74.125	-140.7479
13.600000	74.139	-141.3781
13.800000	74.150	-142.0098
14.000000	74.158	-142.6371
14.300000	74.165	-143.5649
14.500000	74.168	-144.1653
14.750000	74.170	-144.8939
15.000000	74.173	-145.5989
15.250000	74.177	-146.2894
15.500000	74.183	-146.9773
15.750000	74.192	-147.6679
16.000000	74.202	-148.3656
16.250000	74.216	-149.0615
16.500000	74.232	-149.7494
16.750000	74.246	-150.4193
17.000000	74.259	-151.0670
17.250000	74.272	-151.6938
17.500000	74.287	-152.3029
17.750000	74.301	-152.9009
18.000000	74.314	-153.4874
18.250000	74.326	-154.0619
18.500000	74.336	-154.6165
18.750000	74.344	-155.1474
19.000000	74.352	-155.6515
19.250000	74.359	-156.1308
19.500000	74.367	-156.5923
19.750000	74.375	-157.0417
20.000000	74.384	-157.4872
20.299999	74.395	-158.0182
20.600000	74.403	-158.5432
20.900000	74.408	-159.0562
21.200001	74.412	-159.5522
21.400000	74.414	-159.8754
21.799999	74.418	-160.5156
22.000000	74.420	-160.8391
22.400000	74.422	-161.5027
22.700001	74.420	-162.0114
23.000000	74.414	-162.5165
23.299999	74.405	-163.0039
23.600000	74.395	-163.4670
24.000000	74.385	-164.0522
24.299999	74.381	-164.4831
24.700001	74.378	-165.0708
25.000000	74.376	-165.5271
25.400000	74.372	-166.1413
25.799999	74.363	-166.7260
26.200001	74.354	-167.2552
26.500000	74.350	-167.6229
26.900000	74.353	-168.1056
27.200001	74.359	-168.4868
27.600000	74.365	-169.0323
28.000000	74.363	-169.5949
28.500000	74.349	-170.2501
29.000000	74.333	-170.8145
29.500000	74.326	-171.3384
30.000000	74.320	-171.8951
30.400000	74.312	-172.3666
30.700001	74.302	-172.7168
31.100000	74.285	-173.1562
31.500000	74.269	-173.5624
32.000000	74.253	-174.0508
32.500000	74.240	-174.5500
33.000000	74.226	-175.0604
33.500000	74.210	-175.5625
34.000000	74.195	-176.0488
34.500000	74.181	-176.5265
35.000000	74.167	-177.0003
35.500000	74.153	-177.4690
36.000000	74.137	-177.9293
36.500000	74.119	-178.3743
37.000000	74.101	-178.7971
37.500000	74.083	-179.2021
38.200001	74.060	-179.7713
38.700001	74.042	179.8131
39.500000	74.008	179.1723
40.000000	73.988	178.7903
40.599998	73.968	178.3216
41.200001	73.946	177.8328
41.799999	73.919	177.3610
42.500000	73.887	176.8694
43.099998	73.867	176.4724
43.700001	73.852	176.0533
44.400002	73.831	175.5245
45.000000	73.808	175.0656
45.500000	73.785	174.7045
46.200001	73.752	174.2397
46.799999	73.727	173.8541
47.500000	73.698	173.3873
48.200001	73.663	172.9388
48.700001	73.637	172.6596
49.400002	73.611	172.2972
50.000000	73.594	171.9528
50.799999	73.566	171.4491
51.500000	73.536	171.0337
52.200001	73.505	170.6476
53.000000	73.470	170.2297
53.799999	73.437	169.8329
54.500000	73.410	169.4620
55.200001	73.377	169.0844
56.000000	73.338	168.6992
57.000000	73.295	168.2134
58.000000	73.245	167.7408
59.000000	73.204	167.3262
60.000000	73.166	166.8488
60.799999	73.128	166.4675
61.500000	73.092	166.1506
