* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Simgot EA500 - n.Red Dual L-HDF - Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Simgot EA500 - n.Red Dual L-HDF - Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: Limgot EA500 - n.Red Dual L-H
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	56.607	122.5553
1.015000	56.446	121.6288
1.030000	56.280	120.6926
1.044000	56.120	119.8094
1.060000	55.932	118.7880
1.075000	55.750	117.8182
1.090000	55.562	116.8356
1.106000	55.355	115.7806
1.120000	55.173	114.8931
1.138000	54.936	113.8043
1.150000	54.776	113.1054
1.172000	54.479	111.8660
1.180000	54.369	111.4251
1.206000	54.006	110.0101
1.220000	53.806	109.2499
1.241000	53.498	108.0955
1.250000	53.363	107.5913
1.265000	53.134	106.7325
1.280000	52.900	105.8442
1.315000	52.330	103.6155
1.320000	52.246	103.2753
1.340000	51.901	101.8492
1.360000	51.543	100.3053
1.380000	51.170	98.6263
1.400000	50.783	96.7947
1.430000	50.172	93.7233
1.450000	49.744	91.4342
1.475000	49.176	88.2796
1.500000	48.523	84.8623
1.525000	47.787	81.2117
1.550000	46.986	77.3410
1.575000	46.138	73.2633
1.600000	45.261	68.9916
1.625000	44.373	64.5391
1.650000	43.491	59.9188
1.675000	42.633	55.1439
1.700000	41.817	50.2274
1.725000	41.061	45.1824
1.750000	40.382	40.0222
1.775000	39.798	34.7596
1.800000	39.327	29.4079
1.825000	38.988	23.9801
1.850000	38.791	18.3374
1.875000	38.723	12.1756
1.900000	38.770	5.5780
1.925000	38.916	-1.3553
1.950000	39.144	-8.5247
1.975000	39.441	-15.8304
2.000000	39.791	-23.1724
2.030000	40.258	-31.8904
2.060000	40.752	-40.3445
2.090000	41.247	-48.3625
2.120000	41.716	-55.7717
2.140000	42.000	-60.2878
2.180000	42.468	-68.0740
2.200000	42.636	-71.2436
2.240000	42.922	-76.4003
2.270000	43.123	-79.4220
2.300000	43.312	-81.8000
2.330000	43.489	-83.6072
2.360000	43.652	-84.9168
2.400000	43.848	-86.0151
2.430000	43.978	-86.4477
2.470000	44.129	-86.6419
2.500000	44.224	-86.5953
2.540000	44.326	-86.4159
2.580000	44.392	-86.1903
2.620000	44.379	-85.4506
2.650000	44.324	-84.5246
2.690000	44.209	-82.8712
2.720000	44.106	-81.3689
2.760000	43.966	-79.0922
2.800000	43.846	-76.5897
2.850000	43.761	-73.2884
2.900000	43.794	-69.9677
2.950000	43.989	-66.7254
3.000000	44.322	-62.9855
3.040000	44.665	-59.6671
3.070000	44.958	-57.0723
3.110000	45.386	-53.5746
3.150000	45.843	-50.1512
3.200000	46.435	-46.1727
