* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\DUNU SA6 Ultra Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\DUNU SA6 Ultra Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: DUNU SA6 Ultra Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	77.518	122.2893
1.015000	77.272	120.9231
1.030000	77.019	119.4367
1.044000	76.776	117.9319
1.060000	76.490	116.0621
1.075000	76.213	114.1532
1.090000	75.927	112.0827
1.106000	75.609	109.6843
1.120000	75.297	107.4209
1.138000	74.851	104.2980
1.150000	74.528	102.0917
1.172000	73.892	97.8093
1.180000	73.648	96.1814
1.206000	72.824	90.6567
1.220000	72.365	87.5484
1.241000	71.666	82.7349
1.250000	71.365	80.6230
1.265000	70.866	77.0465
1.280000	70.373	73.4087
1.315000	69.270	64.7439
1.320000	69.121	63.4918
1.340000	68.549	58.4642
1.360000	68.027	53.4251
1.380000	67.565	48.4005
1.400000	67.175	43.4163
1.430000	66.744	36.0729
1.450000	66.576	31.3036
1.475000	66.517	25.4842
1.500000	66.627	19.4696
1.525000	66.886	13.2242
1.550000	67.274	6.8111
1.575000	67.773	0.2928
1.600000	68.361	-6.2677
1.625000	69.019	-12.8076
1.650000	69.727	-19.2641
1.675000	70.465	-25.5745
1.700000	71.214	-31.6759
1.725000	71.953	-37.5055
1.750000	72.662	-43.0006
1.775000	73.322	-48.0982
1.800000	73.913	-52.7356
1.825000	74.414	-56.8501
1.850000	74.835	-60.4041
1.875000	75.231	-63.4539
1.900000	75.608	-66.0514
1.925000	75.966	-68.2471
1.950000	76.305	-70.0917
1.975000	76.628	-71.6356
2.000000	76.935	-72.9294
2.030000	77.284	-74.2229
2.060000	77.613	-75.3162
2.090000	77.925	-76.2968
2.120000	78.220	-77.2518
2.140000	78.409	-77.9174
2.180000	78.769	-79.4346
2.200000	78.942	-80.3362
2.240000	79.259	-82.1355
