* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), R, volume: 0.130
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Oct 26, 2023 9:04:17 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Glamdring Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	65.766	-69.6177
1.015000	65.574	-70.6888
1.030000	65.371	-71.7644
1.044000	65.174	-72.7727
1.060000	64.937	-73.9307
1.075000	64.703	-75.0221
1.090000	64.458	-76.1195
1.106000	64.182	-77.3357
1.120000	63.923	-78.6464
1.138000	63.565	-80.6807
1.150000	63.313	-82.2234
1.172000	62.825	-85.3611
1.180000	62.640	-86.5810
1.206000	62.016	-90.7378
1.220000	61.668	-93.0436
1.241000	61.132	-96.5009
1.250000	60.899	-97.9583
1.265000	60.508	-100.3223
1.280000	60.113	-102.5700
1.315000	59.190	-107.1335
1.320000	59.059	-107.6855
1.340000	58.538	-109.5836
1.360000	58.027	-110.9136
1.380000	57.530	-111.5791
1.400000	57.050	-111.4838
1.430000	56.372	-109.7035
1.450000	55.954	-107.2847
1.475000	55.468	-102.6372
1.500000	54.965	-95.5852
1.525000	54.440	-86.3232
1.550000	53.903	-75.2255
1.575000	53.366	-62.6665
1.600000	52.840	-49.0204
1.625000	52.336	-34.6617
1.650000	51.864	-19.9646
1.675000	51.436	-5.3034
1.700000	51.062	8.9476
1.725000	50.755	22.4139
1.750000	50.524	34.7214
1.775000	50.381	45.4956
1.800000	50.337	54.3623
1.825000	50.402	60.9471
1.850000	50.600	65.1705
1.875000	50.953	67.6524
1.900000	51.441	68.6106
1.925000	52.043	68.2387
1.950000	52.739	66.7301
1.975000	53.507	64.2782
2.000000	54.326	61.0765
2.030000	55.347	56.5170
2.060000	56.376	51.4904
2.090000	57.376	46.3312
2.120000	58.312	41.3734
2.140000	58.881	38.3452
2.180000	59.842	33.3994
2.200000	60.213	31.6742
2.240000	60.817	28.7187
2.270000	61.190	26.5598
