* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Softears RSV Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Softears RSV Foam R.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Softears RSV Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
9.250000	62.372
9.380000	62.669
9.500000	62.923
9.620000	63.151
9.750000	63.375
9.880000	63.568
10.000000	63.711
10.150000	63.852
10.300000	63.975
10.440000	64.070
10.600000	64.169
10.750000	64.265
10.900000	64.359
11.060000	64.460
11.200000	64.550
11.380000	64.663
11.500000	64.735
11.720000	64.861
11.800000	64.903
12.060000	65.034
12.200000	65.101
12.410000	65.203
12.500000	65.255
12.650000	65.352
12.800000	65.456
13.150000	65.714
13.200000	65.751
13.400000	65.902
13.600000	66.052
13.800000	66.200
14.000000	66.346
14.300000	66.567
14.500000	66.720
14.750000	66.919
15.000000	67.128
15.250000	67.341
15.500000	67.551
15.750000	67.755
16.000000	67.948
16.250000	68.134
16.500000	68.312
16.750000	68.484
17.000000	68.651
17.250000	68.814
17.500000	68.972
17.750000	69.122
18.000000	69.261
18.250000	69.390
18.500000	69.509
18.750000	69.620
19.000000	69.725
19.250000	69.827
19.500000	69.924
19.750000	70.017
20.000000	70.106
20.299999	70.211
20.600000	70.314
20.900000	70.416
21.200001	70.517
21.400000	70.586
21.799999	70.721
22.000000	70.787
22.400000	70.919
22.700001	71.019
23.000000	71.121
23.299999	71.226
23.600000	71.330
24.000000	71.466
24.299999	71.564
24.700001	71.687
25.000000	71.776
25.400000	71.892
25.799999	72.004
26.200001	72.110
26.500000	72.182
26.900000	72.271
27.200001	72.332
27.600000	72.408
28.000000	72.480
28.500000	72.564
29.000000	72.645
29.500000	72.724
30.000000	72.800
30.400000	72.860
30.700001	72.904
31.100000	72.964
31.500000	73.024
32.000000	73.097
32.500000	73.168
33.000000	73.236
33.500000	73.302
34.000000	73.363
34.500000	73.420
35.000000	73.473
35.500000	73.520
36.000000	73.565
36.500000	73.605
37.000000	73.641
37.500000	73.676
38.200001	73.722
38.700001	73.753
39.500000	73.801
40.000000	73.830
40.599998	73.864
41.200001	73.897
41.799999	73.929
42.500000	73.962
43.099998	73.988
43.700001	74.009
44.400002	74.033
45.000000	74.050
45.500000	74.063
46.200001	74.080
46.799999	74.092
47.500000	74.104
48.200001	74.116
48.700001	74.123
49.400002	74.131
50.000000	74.136
50.799999	74.140
51.500000	74.142
52.200001	74.143
53.000000	74.142
53.799999	74.140
54.500000	74.137
55.200001	74.132
56.000000	74.125
57.000000	74.115
58.000000	74.097
59.000000	74.078
60.000000	74.063
60.799999	74.047
61.500000	74.032
62.200001	74.017
63.000000	73.999
64.000000	73.972
65.000000	73.945
66.000000	73.913
67.000000	73.882
68.000000	73.847
69.000000	73.812
70.000000	73.776
71.000000	73.739
72.000000	73.701
73.000000	73.664
74.000000	73.626
75.000000	73.586
76.199997	73.538
77.500000	73.483
78.800003	73.427
80.000000	73.376
81.199997	73.325
82.500000	73.270
83.800003	73.213
85.000000	73.159
86.199997	73.106
87.500000	73.047
88.500000	73.002
90.000000	72.935
91.199997	72.879
92.500000	72.820
93.800003	72.761
95.000000	72.706
96.199997	72.652
97.500000	72.594
98.800003	72.535
100.000000	72.480
101.500000	72.413
103.000000	72.347
104.400002	72.285
106.000000	72.212
107.500000	72.145
109.000000	72.081
110.599998	72.014
112.000000	71.954
113.800003	71.880
115.000000	71.829
117.199997	71.738
118.000000	71.706
120.599998	71.603
122.000000	71.547
124.099998	71.467
125.000000	71.433
126.500000	71.379
128.000000	71.330
131.500000	71.219
132.000000	71.204
134.000000	71.141
136.000000	71.080
138.000000	71.021
140.000000	70.965
143.000000	70.882
145.000000	70.829
147.500000	70.767
150.000000	70.708
152.500000	70.648
155.000000	70.591
157.500000	70.536
160.000000	70.484
162.500000	70.424
165.000000	70.364
167.500000	70.303
170.000000	70.247
172.500000	70.193
175.000000	70.142
177.500000	70.092
180.000000	70.043
182.500000	69.997
185.000000	69.953
187.500000	69.911
190.000000	69.871
192.500000	69.834
195.000000	69.797
197.500000	69.760
200.000000	69.728
203.000000	69.695
206.000000	69.665
209.000000	69.637
212.000000	69.611
214.000000	69.595
218.000000	69.563
220.000000	69.548
224.000000	69.519
227.000000	69.500
230.000000	69.482
233.000000	69.465
236.000000	69.448
240.000000	69.429
243.000000	69.416
247.000000	69.398
250.000000	69.385
254.000000	69.372
258.000000	69.359
262.000000	69.349
265.000000	69.341
269.000000	69.332
272.000000	69.324
276.000000	69.315
280.000000	69.309
285.000000	69.300
290.000000	69.293
295.000000	69.285
300.000000	69.280
304.000000	69.274
307.000000	69.269
311.000000	69.264
315.000000	69.260
320.000000	69.254
325.000000	69.249
330.000000	69.241
335.000000	69.234
340.000000	69.227
345.000000	69.219
350.000000	69.213
355.000000	69.206
360.000000	69.198
365.000000	69.190
370.000000	69.183
375.000000	69.176
382.000000	69.165
387.000000	69.156
395.000000	69.142
400.000000	69.135
406.000000	69.124
412.000000	69.114
418.000000	69.104
425.000000	69.090
431.000000	69.077
437.000000	69.066
444.000000	69.051
450.000000	69.038
455.000000	69.027
462.000000	69.011
468.000000	68.997
475.000000	68.981
482.000000	68.964
487.000000	68.951
494.000000	68.932
500.000000	68.918
508.000000	68.901
515.000000	68.885
522.000000	68.870
530.000000	68.853
538.000000	68.836
545.000000	68.821
552.000000	68.805
560.000000	68.787
570.000000	68.764
580.000000	68.741
590.000000	68.718
600.000000	68.696
608.000000	68.677
615.000000	68.661
622.000000	68.646
630.000000	68.628
640.000000	68.608
650.000000	68.588
660.000000	68.571
670.000000	68.555
680.000000	68.538
690.000000	68.523
700.000000	68.510
710.000000	68.497
720.000000	68.486
730.000000	68.477
740.000000	68.469
750.000000	68.463
762.000000	68.457
775.000000	68.455
788.000000	68.458
800.000000	68.459
812.000000	68.460
825.000000	68.461
838.000000	68.469
850.000000	68.480
862.000000	68.494
875.000000	68.515
885.000000	68.535
900.000000	68.568
912.000000	68.600
925.000000	68.640
938.000000	68.683
950.000000	68.727
962.000000	68.774
975.000000	68.828
988.000000	68.887
1000.000000	68.945
1015.000000	69.030
1030.000000	69.119
1044.000000	69.206
1060.000000	69.302
1075.000000	69.392
1090.000000	69.481
1106.000000	69.573
1120.000000	69.653
1138.000000	69.749
1150.000000	69.811
1172.000000	69.921
1180.000000	69.957
1206.000000	70.071
1220.000000	70.129
1241.000000	70.207
1250.000000	70.233
1265.000000	70.263
1280.000000	70.285
1315.000000	70.326
1320.000000	70.331
1340.000000	70.348
1360.000000	70.363
1380.000000	70.375
1400.000000	70.386
1430.000000	70.401
1450.000000	70.410
1475.000000	70.423
1500.000000	70.436
1525.000000	70.451
1550.000000	70.466
1575.000000	70.485
1600.000000	70.513
1625.000000	70.568
1650.000000	70.634
1675.000000	70.701
1700.000000	70.773
1725.000000	70.848
1750.000000	70.927
1775.000000	71.008
1800.000000	71.093
1825.000000	71.183
1850.000000	71.277
1875.000000	71.373
1900.000000	71.474
1925.000000	71.580
1950.000000	71.689
1975.000000	71.801
2000.000000	71.917
2030.000000	72.056
2060.000000	72.199
2090.000000	72.348
2120.000000	72.503
2140.000000	72.609
2180.000000	72.829
2200.000000	72.942
2240.000000	73.175
2270.000000	73.355
2300.000000	73.540
2330.000000	73.728
2360.000000	73.920
2400.000000	74.181
2430.000000	74.379
2470.000000	74.646
2500.000000	74.847
2540.000000	75.114
2580.000000	75.378
2620.000000	75.639
2650.000000	75.829
2690.000000	76.074
2720.000000	76.250
2760.000000	76.471
2800.000000	76.675
2850.000000	76.901
2900.000000	77.089
2950.000000	77.236
3000.000000	77.337
3040.000000	77.384
3070.000000	77.400
3110.000000	77.396
3150.000000	77.363
3200.000000	77.287
3250.000000	77.181
3300.000000	77.055
3350.000000	76.912
3400.000000	76.760
3450.000000	76.599
3500.000000	76.437
3550.000000	76.273
3600.000000	76.113
3650.000000	75.958
3700.000000	75.811
3750.000000	75.673
3820.000000	75.498
3870.000000	75.388
3950.000000	75.242
4000.000000	75.167
4060.000000	75.094
4120.000000	75.042
4180.000000	75.011
4250.000000	75.001
4310.000000	75.016
4370.000000	75.052
4440.000000	75.118
4500.000000	75.195
4550.000000	75.272
4620.000000	75.396
4680.000000	75.515
4750.000000	75.665
4820.000000	75.820
4870.000000	75.930
4940.000000	76.076
5000.000000	76.184
5080.000000	76.283
5150.000000	76.327
5220.000000	76.327
5300.000000	76.266
5380.000000	76.140
5450.000000	75.977
5520.000000	75.772
5600.000000	75.494
5700.000000	75.107
5800.000000	74.700
5900.000000	74.303
6000.000000	73.937
6080.000000	73.676
6150.000000	73.474
6220.000000	73.298
6300.000000	73.136
6400.000000	73.007
6500.000000	72.892
6600.000000	72.746
6700.000000	72.563
6800.000000	72.385
6900.000000	72.064
7000.000000	71.649
7100.000000	71.268
7200.000000	70.940
7300.000000	70.663
7400.000000	70.433
7500.000000	70.264
7620.000000	70.152
7750.000000	70.111
7880.000000	70.103
8000.000000	70.100
8120.000000	70.044
8250.000000	69.978
8380.000000	69.913
8500.000000	69.835
8620.000000	69.725
8750.000000	69.556
8850.000000	69.385
9000.000000	69.058
9120.000000	68.745
9250.000000	68.371
9380.000000	67.983
9500.000000	67.615
9620.000000	67.251
9750.000000	66.880
9880.000000	66.551
10000.000000	66.306
10150.000000	66.111
10300.000000	66.002
10440.000000	65.962
10600.000000	65.985
10750.000000	66.054
10900.000000	66.128
11060.000000	66.138
11200.000000	66.022
11380.000000	65.722
11500.000000	65.519
11720.000000	65.326
11800.000000	65.313
12060.000000	65.364
12200.000000	65.386
12410.000000	65.381
12500.000000	65.345
12650.000000	65.227
12800.000000	65.061
13150.000000	64.625
13200.000000	64.572
13400.000000	64.432
13600.000000	64.472
13800.000000	64.734
14000.000000	65.188
14300.000000	65.902
14500.000000	65.993
14750.000000	65.220
15000.000000	63.559
15250.000000	61.564
15500.000000	59.682
15750.000000	58.074
16000.000000	56.914
16250.000000	56.433
16500.000000	56.255
16750.000000	56.128
17000.000000	56.134
17250.000000	56.301
17500.000000	56.611
17750.000000	57.040
18000.000000	57.528
18250.000000	57.950
18500.000000	58.058
18750.000000	57.698
19000.000000	58.427
19250.000000	60.268
19500.000000	60.967
19750.000000	60.679
