* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\AKG N5005 f. High Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Aug 14, 2023 6:58:21 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\AKG N5005 f. High Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: AKG N5005 f. High Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	63.174	125.4165
1.015000	63.017	124.5284
1.030000	62.855	123.6294
1.044000	62.700	122.7800
1.060000	62.517	121.7961
1.075000	62.340	120.8601
1.090000	62.157	119.9100
1.106000	61.957	118.8879
1.120000	61.779	118.0273
1.138000	61.547	116.9705
1.150000	61.389	116.2914
1.172000	61.095	115.0855
1.180000	60.986	114.6561
1.206000	60.626	113.2759
1.220000	60.427	112.5331
1.241000	60.122	111.4037
1.250000	59.988	110.9098
1.265000	59.762	110.0679
1.280000	59.531	109.1963
1.315000	58.973	107.0068
1.320000	58.890	106.6723
1.340000	58.556	105.2696
1.360000	58.210	103.7505
1.380000	57.854	102.0979
1.400000	57.487	100.2951
1.430000	56.914	97.2718
1.450000	56.516	95.0188
1.475000	55.994	91.9114
1.500000	55.399	88.5166
1.525000	54.733	84.8641
1.550000	54.012	80.9745
1.575000	53.251	76.8687
1.600000	52.466	72.5674
1.625000	51.674	68.0914
1.650000	50.889	63.4614
1.675000	50.127	58.6983
1.700000	49.405	53.8227
1.725000	48.738	48.8555
1.750000	48.142	43.8173
1.775000	47.632	38.7291
1.800000	47.224	33.6114
1.825000	46.935	28.4852
1.850000	46.773	23.2296
1.875000	46.728	17.5607
1.900000	46.785	11.5468
1.925000	46.931	5.2715
1.950000	47.153	-1.1820
1.975000	47.437	-7.7300
2.000000	47.769	-14.2893
2.030000	48.215	-22.0577
2.060000	48.689	-29.5778
2.090000	49.168	-36.7056
2.120000	49.629	-43.2968
2.140000	49.915	-47.3216
2.180000	50.406	-54.2927
2.200000	50.597	-57.1547
2.240000	50.945	-61.7970
2.270000	51.201	-64.4891
2.300000	51.453	-66.5896
2.330000	51.699	-68.1753
2.360000	51.938	-69.3228
2.400000	52.245	-70.3037
2.430000	52.464	-70.7272
2.470000	52.741	-71.0213
2.500000	52.936	-71.1385
2.540000	53.175	-71.3026
2.580000	53.389	-71.5764
2.620000	53.558	-71.5273
2.650000	53.659	-71.2357
2.690000	53.770	-70.5611
2.720000	53.841	-69.8775
2.760000	53.929	-68.7834
2.800000	54.021	-67.5419
2.850000	54.157	-65.8856
2.900000	54.339	-64.2355
2.950000	54.586	-62.6730
3.000000	54.879	-60.8730
3.040000	55.138	-59.2643
3.070000	55.345	-57.9988
3.110000	55.633	-56.2810
3.150000	55.933	-54.5836
3.200000	56.320	-52.5821
3.250000	56.714	-50.8238
3.300000	57.107	-49.4254
3.350000	57.517	-48.3404
3.400000	57.951	-47.4666
3.450000	58.399	-46.7824
3.500000	58.850	-46.2661
3.550000	59.295	-45.8959
3.600000	59.724	-45.6501
3.650000	60.126	-45.5071
3.700000	60.499	-45.4861
3.750000	60.859	-45.6541
3.820000	61.338	-46.1412
3.870000	61.663	-46.6168
3.950000	62.150	-47.4926
4.000000	62.432	-48.0520
4.060000	62.747	-48.7006
4.120000	63.033	-49.4301
4.180000	63.295	-50.2278
4.250000	63.573	-51.1981
4.310000	63.792	-52.0236
4.370000	63.997	-52.8067
4.440000	64.219	-53.6487
4.500000	64.387	-54.3582
4.550000	64.513	-54.9367
4.620000	64.674	-55.7134
4.680000	64.803	-56.3359
4.750000	64.949	-56.9955
4.820000	65.088	-57.5724
4.870000	65.178	-57.9397
4.940000	65.295	-58.4015
5.000000	65.391	-58.7574
5.080000	65.521	-59.1894
5.150000	65.640	-59.5376
5.220000	65.760	-59.8254
5.300000	65.897	-60.0958
5.380000	66.036	-60.3437
5.450000	66.161	-60.5750
5.520000	66.292	-60.8430
5.600000	66.448	-61.1526
5.700000	66.650	-61.5564
5.800000	66.854	-62.0239
5.900000	67.056	-62.5990
6.000000	67.260	-63.2704
6.080000	67.423	-63.8656
6.150000	67.563	-64.4241
6.220000	67.697	-65.0142
6.300000	67.843	-65.7372
6.400000	68.020	-66.7174
6.500000	68.188	-67.7466
6.600000	68.344	-68.7865
6.700000	68.489	-69.8496
6.800000	68.622	-70.9393
6.900000	68.748	-72.0233
7.000000	68.867	-73.0743
7.100000	68.978	-74.1076
7.200000	69.082	-75.1219
7.300000	69.184	-76.1079
7.400000	69.286	-77.0573
7.500000	69.386	-77.9733
7.620000	69.506	-79.0433
7.750000	69.640	-80.1812
7.880000	69.779	-81.2852
8.000000	69.909	-82.2947
8.120000	70.043	-83.3156
8.250000	70.191	-84.4243
8.380000	70.341	-85.5415
8.500000	70.478	-86.5887
8.620000	70.616	-87.6501
8.750000	70.762	-88.8036
8.850000	70.871	-89.6885
9.000000	71.031	-91.0201
9.120000	71.155	-92.0729
9.250000	71.285	-93.1892
9.380000	71.411	-94.2868
9.500000	71.524	-95.2755
9.620000	71.634	-96.2355
9.750000	71.751	-97.2468
9.880000	71.865	-98.2305
10.000000	71.969	-99.1133
10.150000	72.097	-100.1842
10.300000	72.221	-101.2274
10.440000	72.334	-102.1757
10.600000	72.460	-103.2313
10.750000	72.573	-104.1964
10.900000	72.682	-105.1363
11.060000	72.792	-106.1081
11.200000	72.884	-106.9328
11.380000	72.998	-107.9567
11.500000	73.071	-108.6149
11.720000	73.199	-109.7789
11.800000	73.244	-110.1898
12.060000	73.384	-111.4840
12.200000	73.457	-112.1664
12.410000	73.563	-113.1730
12.500000	73.606	-113.6038
12.650000	73.676	-114.3191
12.800000	73.743	-115.0327
13.150000	73.884	-116.6964
13.200000	73.902	-116.9324
13.400000	73.971	-117.8725
13.600000	74.033	-118.8007
13.800000	74.091	-119.7142
14.000000	74.144	-120.6150
14.300000	74.218	-121.9456
14.500000	74.265	-122.8265
14.750000	74.320	-123.9291
15.000000	74.374	-125.0367
15.250000	74.423	-126.1509
15.500000	74.470	-127.2638
15.750000	74.512	-128.3699
16.000000	74.552	-129.4596
16.250000	74.592	-130.5278
16.500000	74.631	-131.5741
16.750000	74.673	-132.6000
17.000000	74.716	-133.6130
17.250000	74.760	-134.6171
17.500000	74.805	-135.6178
17.750000	74.849	-136.6150
18.000000	74.890	-137.6033
18.250000	74.927	-138.5771
18.500000	74.961	-139.5211
18.750000	74.991	-140.4276
19.000000	75.018	-141.2895
19.250000	75.045	-142.1062
19.500000	75.072	-142.8882
