* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\7Hz Legato Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\7Hz Legato Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: 7Hz Legato Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	86.184	-73.4935
1.015000	85.998	-74.5533
1.030000	85.801	-75.6048
1.044000	85.609	-76.5780
1.060000	85.378	-77.6800
1.075000	85.150	-78.7023
1.090000	84.910	-79.7135
1.106000	84.639	-80.8100
1.120000	84.381	-81.9500
1.138000	84.021	-83.6736
1.150000	83.766	-84.9593
1.172000	83.269	-87.5397
1.180000	83.081	-88.5342
1.206000	82.442	-91.8959
1.220000	82.085	-93.7466
1.241000	81.536	-96.5063
1.250000	81.298	-97.6646
1.265000	80.897	-99.5375
1.280000	80.495	-101.3111
1.315000	79.560	-104.8869
1.320000	79.428	-105.3164
1.340000	78.908	-106.7845
1.360000	78.402	-107.7969
1.380000	77.916	-108.2793
1.400000	77.454	-108.1572
1.430000	76.819	-106.6778
1.450000	76.441	-104.7188
1.475000	76.021	-100.9898
1.500000	75.606	-95.3578
1.525000	75.190	-87.9736
1.550000	74.779	-79.1318
1.575000	74.382	-69.1269
1.600000	74.006	-58.2536
1.625000	73.658	-46.8065
1.650000	73.346	-35.0801
1.675000	73.077	-23.3690
1.700000	72.858	-11.9678
1.725000	72.697	-1.1711
1.750000	72.602	8.7265
1.775000	72.580	17.4305
1.800000	72.639	24.6462
1.825000	72.785	30.0791
1.850000	73.039	33.6821
1.875000	73.429	35.9739
1.900000	73.937	37.1161
1.925000	74.544	37.2493
1.950000	75.233	36.5140
1.975000	75.985	35.0508
2.000000	76.782	33.0002
2.030000	77.770	29.9620
2.060000	78.765	26.5233
2.090000	79.735	22.9269
2.120000	80.646	19.4157
2.140000	81.207	17.2421
2.180000	82.170	13.6202
2.200000	82.556	12.3115
2.240000	83.205	9.9193
2.270000	83.620	8.0485
2.300000	83.983	6.1245
2.330000	84.299	4.1586
2.360000	84.575	2.1620
2.400000	84.895	-0.5284
2.430000	85.108	-2.5528
2.470000	85.366	-5.2394
2.500000	85.552	-7.2303
2.540000	85.800	-9.8313
2.580000	86.060	-12.3563
2.620000	86.297	-14.8665
2.650000	86.456	-16.7461
2.690000	86.643	-19.2411
2.720000	86.768	-21.0992
2.760000	86.917	-23.5521
2.800000	87.048	-25.9689
2.850000	87.192	-28.9258
2.900000	87.321	-31.7955
2.950000	87.439	-34.5683
3.000000	87.532	-37.2918
3.040000	87.589	-39.4335
3.070000	87.621	-41.0117
3.110000	87.654	-43.0707
3.150000	87.677	-45.0687
3.200000	87.692	-47.4656
3.250000	87.698	-49.7327
3.300000	87.698	-51.8510
3.350000	87.682	-53.8473
3.400000	87.647	-55.7408
3.450000	87.598	-57.5191
3.500000	87.540	-59.1697
3.550000	87.480	-60.6800
3.600000	87.423	-62.0375
3.650000	87.376	-63.2297
3.700000	87.334	-64.2361
3.750000	87.284	-65.0461
3.820000	87.212	-65.9015
3.870000	87.168	-66.3518
3.950000	87.127	-66.8721
4.000000	87.130	-67.1161
4.060000	87.172	-67.3345
4.120000	87.245	-67.3295
4.180000	87.345	-67.1605
4.250000	87.492	-66.8788
4.310000	87.643	-66.6704
4.370000	87.813	-66.5896
4.440000	88.039	-66.7094
4.500000	88.270	-66.8763
4.550000	88.481	-67.0640
4.620000	88.792	-67.4232
4.680000	89.062	-67.8410
4.750000	89.366	-68.4830
4.820000	89.657	-69.3248
4.870000	89.869	-70.0469
4.940000	90.165	-71.1881
5.000000	90.412	-72.2524
5.080000	90.723	-73.7373
5.150000	90.968	-75.0534
5.220000	91.194	-76.4597
5.300000	91.432	-78.1616
5.380000	91.648	-79.8925
5.450000	91.819	-81.3717
5.520000	91.973	-82.7757
5.600000	92.123	-84.3623
5.700000	92.279	-86.2990
5.800000	92.412	-88.1049
5.900000	92.530	-89.7049
6.000000	92.621	-91.1267
6.080000	92.681	-92.1475
6.150000	92.732	-92.9560
6.220000	92.787	-93.6858
6.300000	92.853	-94.4018
6.400000	92.933	-95.1222
6.500000	93.018	-95.7241
6.600000	93.118	-96.2881
6.700000	93.236	-96.7794
6.800000	93.367	-97.1970
6.900000	93.507	-97.6262
7.000000	93.654	-98.1402
7.100000	93.812	-98.7003
7.200000	93.977	-99.3065
7.300000	94.136	-99.9778
7.400000	94.287	-100.7350
7.500000	94.435	-101.5733
7.620000	94.602	-102.6379
7.750000	94.759	-103.8133
7.880000	94.893	-105.0481
8.000000	95.000	-106.1812
8.120000	95.092	-107.2486
8.250000	95.171	-108.3615
8.380000	95.238	-109.4051
8.500000	95.295	-110.2780
8.620000	95.344	-111.0700
8.750000	95.395	-111.8661
8.850000	95.439	-112.4453
9.000000	95.507	-113.2382
9.120000	95.564	-113.8553
9.250000	95.632	-114.5407
9.380000	95.704	-115.2245
9.500000	95.770	-115.8775
9.620000	95.836	-116.5681
9.750000	95.908	-117.3471
9.880000	95.967	-118.1450
10.000000	96.004	-118.9000
10.150000	96.033	-119.8642
