* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\ThieAudio Legacy 3 00 Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jun 18, 2023 2:18:04 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\ThieAudio Legacy 3 00 Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: ThieAudio Legacy 3 00 Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	59.337	-65.7010
1.015000	59.147	-66.6399
1.030000	58.948	-67.5701
1.044000	58.753	-68.4297
1.060000	58.520	-69.4013
1.075000	58.291	-70.3010
1.090000	58.051	-71.1891
1.106000	57.780	-72.1525
1.120000	57.527	-73.1678
1.138000	57.180	-74.7195
1.150000	56.935	-75.8843
1.172000	56.463	-78.2329
1.180000	56.284	-79.1403
1.206000	55.681	-82.2126
1.220000	55.345	-83.9051
1.241000	54.829	-86.4271
1.250000	54.604	-87.4842
1.265000	54.225	-89.1904
1.280000	53.844	-90.8008
1.315000	52.950	-94.0173
1.320000	52.823	-94.3986
1.340000	52.317	-95.6837
1.360000	51.819	-96.5313
1.380000	51.332	-96.8701
1.400000	50.861	-96.6287
1.430000	50.189	-95.0228
1.450000	49.771	-93.0190
1.475000	49.279	-89.2870
1.500000	48.764	-83.7369
1.525000	48.219	-76.5128
1.550000	47.658	-67.8952
1.575000	47.092	-58.1645
1.600000	46.534	-47.6010
1.625000	45.995	-36.4852
1.650000	45.487	-25.0974
1.675000	45.022	-13.7180
1.700000	44.613	-2.6273
1.725000	44.271	7.8942
1.750000	44.009	17.5661
1.775000	43.838	26.1080
1.800000	43.771	33.2397
1.825000	43.819	38.6807
1.850000	44.005	42.3927
1.875000	44.349	44.8827
1.900000	44.832	46.3001
1.925000	45.431	46.7739
1.950000	46.127	46.4328
1.975000	46.897	45.4057
2.000000	47.720	43.8213
2.030000	48.747	41.3660
2.060000	49.783	38.5164
2.090000	50.791	35.4951
2.120000	51.734	32.5248
2.140000	52.309	30.6828
2.180000	53.278	27.6274
2.200000	53.651	26.5419
2.240000	54.261	24.5204
2.270000	54.639	22.8839
2.300000	54.957	21.1621
2.330000	55.223	19.3711
2.360000	55.446	17.5268
2.400000	55.687	15.0128
2.430000	55.837	13.1069
2.470000	56.010	10.5690
2.500000	56.130	8.6889
2.540000	56.290	6.2436
2.580000	56.463	3.8901
2.620000	56.611	1.5402
2.650000	56.700	-0.2292
2.690000	56.792	-2.5872
2.720000	56.844	-4.3480
2.760000	56.892	-6.6752
2.800000	56.919	-8.9672
2.850000	56.931	-11.7632
2.900000	56.923	-14.4593
2.950000	56.900	-17.0432
3.000000	56.847	-19.5979
3.040000	56.782	-21.6150
