* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Unique Melody MEST MKII FA Type E L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Unique Melody MEST MKII FA Type E L.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Lnique Melody MEST MKII FA T
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
12.200000	76.391
12.410000	76.366
12.500000	76.360
12.650000	76.357
12.800000	76.355
13.150000	76.343
13.200000	76.340
13.400000	76.328
13.600000	76.315
13.800000	76.301
14.000000	76.288
14.300000	76.272
14.500000	76.265
14.750000	76.258
15.000000	76.253
15.250000	76.248
15.500000	76.239
15.750000	76.228
16.000000	76.214
16.250000	76.201
16.500000	76.190
16.750000	76.180
17.000000	76.174
17.250000	76.172
17.500000	76.174
17.750000	76.178
18.000000	76.184
18.250000	76.189
18.500000	76.192
18.750000	76.192
19.000000	76.191
19.250000	76.189
19.500000	76.185
19.750000	76.179
20.000000	76.171
20.299999	76.157
20.600000	76.139
20.900000	76.120
21.200001	76.101
21.400000	76.091
21.799999	76.074
22.000000	76.066
22.400000	76.047
22.700001	76.024
23.000000	75.994
23.299999	75.959
23.600000	75.922
24.000000	75.879
24.299999	75.854
24.700001	75.829
25.000000	75.813
25.400000	75.792
25.799999	75.768
26.200001	75.746
26.500000	75.731
26.900000	75.715
27.200001	75.703
27.600000	75.684
28.000000	75.662
28.500000	75.629
29.000000	75.595
29.500000	75.557
30.000000	75.515
30.400000	75.477
30.700001	75.448
31.100000	75.411
31.500000	75.375
32.000000	75.331
32.500000	75.286
33.000000	75.239
33.500000	75.194
34.000000	75.149
34.500000	75.105
35.000000	75.063
35.500000	75.024
36.000000	74.991
36.500000	74.958
37.000000	74.919
37.500000	74.874
38.200001	74.807
38.700001	74.763
39.500000	74.702
40.000000	74.663
40.599998	74.611
41.200001	74.554
41.799999	74.498
42.500000	74.440
43.099998	74.391
43.700001	74.340
44.400002	74.278
45.000000	74.229
45.500000	74.185
46.200001	74.123
46.799999	74.069
47.500000	74.011
48.200001	73.955
48.700001	73.915
49.400002	73.855
50.000000	73.806
50.799999	73.741
51.500000	73.684
52.200001	73.625
53.000000	73.559
53.799999	73.496
54.500000	73.437
55.200001	73.376
56.000000	73.313
57.000000	73.238
58.000000	73.161
59.000000	73.080
60.000000	72.991
60.799999	72.929
61.500000	72.880
62.200001	72.826
63.000000	72.766
64.000000	72.692
65.000000	72.619
66.000000	72.542
67.000000	72.469
68.000000	72.398
69.000000	72.309
70.000000	72.245
71.000000	72.183
72.000000	72.098
73.000000	72.028
74.000000	71.958
75.000000	71.886
76.199997	71.797
77.500000	71.712
78.800003	71.648
80.000000	71.548
81.199997	71.473
82.500000	71.402
83.800003	71.329
85.000000	71.240
86.199997	71.155
87.500000	71.065
88.500000	71.020
90.000000	70.931
91.199997	70.866
92.500000	70.795
93.800003	70.722
95.000000	70.650
96.199997	70.578
97.500000	70.514
98.800003	70.445
100.000000	70.379
101.500000	70.301
103.000000	70.223
104.400002	70.156
106.000000	70.074
107.500000	69.994
109.000000	69.918
110.599998	69.845
112.000000	69.780
113.800003	69.702
115.000000	69.642
117.199997	69.543
118.000000	69.510
120.599998	69.388
122.000000	69.331
124.099998	69.248
125.000000	69.209
126.500000	69.149
128.000000	69.095
131.500000	68.973
132.000000	68.957
134.000000	68.891
136.000000	68.831
138.000000	68.763
140.000000	68.699
143.000000	68.613
145.000000	68.556
147.500000	68.490
150.000000	68.416
152.500000	68.352
155.000000	68.296
157.500000	68.238
160.000000	68.176
162.500000	68.110
165.000000	68.043
167.500000	67.977
170.000000	67.912
172.500000	67.853
175.000000	67.797
177.500000	67.751
180.000000	67.705
182.500000	67.658
185.000000	67.611
187.500000	67.565
190.000000	67.521
192.500000	67.474
195.000000	67.430
197.500000	67.382
200.000000	67.336
203.000000	67.285
206.000000	67.236
209.000000	67.190
212.000000	67.149
214.000000	67.122
218.000000	67.068
220.000000	67.043
224.000000	66.996
227.000000	66.962
230.000000	66.929
233.000000	66.897
236.000000	66.869
240.000000	66.831
243.000000	66.806
247.000000	66.775
250.000000	66.750
254.000000	66.725
258.000000	66.705
262.000000	66.686
265.000000	66.674
269.000000	66.653
272.000000	66.639
276.000000	66.627
280.000000	66.624
285.000000	66.631
290.000000	66.642
295.000000	66.642
300.000000	66.644
304.000000	66.645
307.000000	66.645
311.000000	66.646
315.000000	66.649
320.000000	66.653
325.000000	66.656
330.000000	66.661
335.000000	66.667
340.000000	66.675
345.000000	66.684
350.000000	66.694
355.000000	66.706
360.000000	66.720
365.000000	66.736
370.000000	66.752
375.000000	66.769
382.000000	66.796
387.000000	66.816
395.000000	66.855
400.000000	66.884
406.000000	66.922
412.000000	66.965
418.000000	67.008
425.000000	67.056
431.000000	67.096
437.000000	67.134
444.000000	67.180
450.000000	67.219
455.000000	67.250
462.000000	67.294
468.000000	67.333
475.000000	67.377
482.000000	67.422
487.000000	67.455
494.000000	67.497
500.000000	67.536
508.000000	67.589
515.000000	67.638
522.000000	67.685
530.000000	67.738
538.000000	67.793
545.000000	67.840
552.000000	67.886
560.000000	67.938
570.000000	68.001
580.000000	68.064
590.000000	68.127
600.000000	68.187
608.000000	68.233
615.000000	68.274
622.000000	68.314
630.000000	68.361
640.000000	68.415
650.000000	68.470
660.000000	68.521
670.000000	68.574
680.000000	68.622
690.000000	68.665
700.000000	68.696
710.000000	68.732
720.000000	68.810
730.000000	68.885
740.000000	68.922
750.000000	68.948
762.000000	68.991
775.000000	69.039
788.000000	69.086
800.000000	69.125
812.000000	69.158
825.000000	69.191
838.000000	69.225
850.000000	69.258
862.000000	69.291
875.000000	69.330
885.000000	69.359
900.000000	69.405
912.000000	69.442
925.000000	69.485
938.000000	69.527
950.000000	69.568
962.000000	69.612
975.000000	69.659
988.000000	69.710
1000.000000	69.759
1015.000000	69.829
1030.000000	69.903
1044.000000	69.972
1060.000000	70.049
1075.000000	70.116
1090.000000	70.182
1106.000000	70.251
1120.000000	70.308
1138.000000	70.379
1150.000000	70.421
1172.000000	70.493
1180.000000	70.517
1206.000000	70.587
1220.000000	70.619
1241.000000	70.661
1250.000000	70.671
1265.000000	70.676
1280.000000	70.670
1315.000000	70.647
1320.000000	70.643
1340.000000	70.623
1360.000000	70.601
1380.000000	70.578
1400.000000	70.556
1430.000000	70.524
1450.000000	70.504
1475.000000	70.478
1500.000000	70.447
1525.000000	70.417
1550.000000	70.386
1575.000000	70.357
1600.000000	70.336
1625.000000	70.342
1650.000000	70.357
1675.000000	70.376
1700.000000	70.397
1725.000000	70.422
1750.000000	70.448
1775.000000	70.477
1800.000000	70.509
1825.000000	70.543
1850.000000	70.579
1875.000000	70.616
1900.000000	70.657
1925.000000	70.699
1950.000000	70.745
1975.000000	70.791
2000.000000	70.839
2030.000000	70.893
2060.000000	70.948
2090.000000	71.004
2120.000000	71.063
2140.000000	71.103
2180.000000	71.185
2200.000000	71.226
2240.000000	71.309
2270.000000	71.372
2300.000000	71.436
2330.000000	71.499
2360.000000	71.565
2400.000000	71.659
2430.000000	71.733
2470.000000	71.832
2500.000000	71.905
2540.000000	72.000
2580.000000	72.097
2620.000000	72.191
2650.000000	72.256
2690.000000	72.330
2720.000000	72.377
2760.000000	72.426
2800.000000	72.465
2850.000000	72.499
2900.000000	72.518
2950.000000	72.523
3000.000000	72.516
3040.000000	72.500
3070.000000	72.478
3110.000000	72.434
3150.000000	72.370
3200.000000	72.260
3250.000000	72.114
3300.000000	71.924
3350.000000	71.684
3400.000000	71.386
3450.000000	71.029
3500.000000	70.616
3550.000000	70.167
3600.000000	69.715
3650.000000	69.295
3700.000000	68.930
3750.000000	68.629
3820.000000	68.304
3870.000000	68.136
3950.000000	67.972
4000.000000	67.929
4060.000000	67.936
4120.000000	68.013
4180.000000	68.159
4250.000000	68.288
4310.000000	67.583
4370.000000	66.545
4440.000000	67.230
4500.000000	67.898
4550.000000	68.347
4620.000000	68.922
4680.000000	69.425
4750.000000	70.046
4820.000000	70.710
4870.000000	71.203
4940.000000	71.888
5000.000000	72.428
5080.000000	73.002
5150.000000	73.340
5220.000000	73.545
5300.000000	73.673
5380.000000	73.748
5450.000000	73.793
5520.000000	73.819
5600.000000	73.814
5700.000000	73.737
5800.000000	73.571
5900.000000	73.327
6000.000000	73.026
6080.000000	72.763
6150.000000	72.526
6220.000000	72.293
6300.000000	72.049
6400.000000	71.818
6500.000000	71.635
6600.000000	71.480
6700.000000	71.353
6800.000000	71.245
6900.000000	71.141
7000.000000	71.026
7100.000000	70.907
7200.000000	70.813
7300.000000	70.741
7400.000000	70.667
7500.000000	70.578
7620.000000	70.439
7750.000000	70.248
7880.000000	70.011
8000.000000	69.747
8120.000000	69.412
8250.000000	69.031
8380.000000	68.647
8500.000000	68.300
8620.000000	67.980
8750.000000	67.678
8850.000000	67.492
9000.000000	67.310
9120.000000	67.265
9250.000000	67.326
9380.000000	67.521
9500.000000	67.830
9620.000000	68.261
9750.000000	68.844
9880.000000	69.518
10000.000000	70.195
10150.000000	71.078
10300.000000	71.908
10440.000000	72.595
10600.000000	73.276
10750.000000	73.823
10900.000000	74.283
11060.000000	74.651
11200.000000	74.827
11380.000000	74.796
11500.000000	74.622
11720.000000	74.141
11800.000000	73.975
12060.000000	73.624
12200.000000	73.403
12410.000000	72.670
12500.000000	72.215
12650.000000	71.367
12800.000000	70.537
13150.000000	69.073
13200.000000	68.924
13400.000000	68.450
13600.000000	68.067
13800.000000	67.578
14000.000000	66.760
14300.000000	64.692
14500.000000	62.813
14750.000000	60.160
15000.000000	57.491
15250.000000	55.026
15500.000000	52.820
15750.000000	50.876
16000.000000	49.206
16250.000000	47.946
16500.000000	46.928
16750.000000	46.016
17000.000000	45.158
17250.000000	44.319
17500.000000	43.426
17750.000000	42.438
18000.000000	41.530
18250.000000	41.545
18500.000000	42.972
18750.000000	44.557
19000.000000	45.993
19250.000000	46.906
19500.000000	47.108
19750.000000	47.239
