* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Sep 16, 2023 6:46:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Fat Earth Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	66.438	-68.6711
1.015000	66.246	-69.6937
1.030000	66.044	-70.7148
1.044000	65.846	-71.6664
1.060000	65.609	-72.7519
1.075000	65.375	-73.7676
1.090000	65.129	-74.7813
1.106000	64.852	-75.8948
1.120000	64.592	-77.0830
1.138000	64.231	-78.9144
1.150000	63.976	-80.2971
1.172000	63.483	-83.0989
1.180000	63.296	-84.1854
1.206000	62.664	-87.8779
1.220000	62.311	-89.9205
1.241000	61.769	-92.9761
1.250000	61.533	-94.2614
1.265000	61.137	-96.3425
1.280000	60.737	-98.3161
1.315000	59.805	-102.3005
1.320000	59.672	-102.7792
1.340000	59.148	-104.4145
1.360000	58.634	-105.5384
1.380000	58.135	-106.0656
1.400000	57.656	-105.9108
1.430000	56.982	-104.2129
1.450000	56.569	-101.9794
1.475000	56.093	-97.7366
1.500000	55.605	-91.3444
1.525000	55.099	-82.9752
1.550000	54.586	-72.9625
1.575000	54.075	-61.6399
1.600000	53.577	-49.3410
1.625000	53.102	-36.3991
1.650000	52.661	-23.1479
1.675000	52.263	-9.9208
1.700000	51.920	2.9487
1.725000	51.641	15.1270
1.750000	51.437	26.2806
1.775000	51.317	36.0760
1.800000	51.293	44.1796
1.825000	51.375	50.2581
1.850000	51.584	54.2492
1.875000	51.945	56.7226
1.900000	52.438	57.8669
1.925000	53.043	57.8479
1.950000	53.739	56.8314
1.975000	54.505	54.9832
2.000000	55.322	52.4690
2.030000	56.339	48.8062
2.060000	57.363	44.7097
2.090000	58.359	40.4657
2.120000	59.291	36.3608
2.140000	59.860	33.8429
2.180000	60.821	29.7140
2.200000	61.194	28.2678
2.240000	61.805	25.7250
2.270000	62.184	23.8016
2.300000	62.504	21.8690
2.330000	62.772	19.9313
2.360000	62.997	17.9929
2.400000	63.242	15.4144
2.430000	63.395	13.4906
2.470000	63.573	10.9470
2.500000	63.696	9.0609
2.540000	63.861	6.5829
2.580000	64.039	4.1508
2.620000	64.191	1.7273
2.650000	64.284	-0.0854
2.690000	64.383	-2.4867
2.720000	64.439	-4.2701
2.760000	64.493	-6.6156
2.800000	64.527	-8.9140
2.850000	64.547	-11.7041
2.900000	64.548	-14.3818
2.950000	64.534	-16.9375
3.000000	64.488	-19.4496
3.040000	64.430	-21.4213
3.070000	64.375	-22.8654
3.110000	64.289	-24.7291
3.150000	64.191	-26.5046
3.200000	64.056	-28.5706
3.250000	63.913	-30.4311
3.300000	63.767	-32.0490
3.350000	63.599	-33.4632
3.400000	63.402	-34.7095
3.450000	63.189	-35.7748
3.500000	62.972	-36.6458
3.550000	62.766	-37.3094
3.600000	62.583	-37.7524
3.650000	62.437	-37.9616
3.700000	62.325	-37.8697
3.750000	62.223	-37.3942
3.820000	62.108	-36.2677
3.870000	62.056	-35.2731
3.950000	62.045	-33.6361
4.000000	62.096	-32.7440
4.060000	62.230	-31.8979
4.120000	62.450	-31.0121
4.180000	62.738	-30.1228
4.250000	63.129	-29.2105
4.310000	63.486	-28.6468
4.370000	63.841	-28.3869
4.440000	64.244	-28.5664
4.500000	64.615	-29.0793
4.550000	64.936	-29.7087
4.620000	65.388	-30.8237
4.680000	65.763	-31.9273
4.750000	66.167	-33.2975
4.820000	66.532	-34.7826
4.870000	66.780	-35.9914
4.940000	67.109	-37.8226
5.000000	67.372	-39.4574
5.080000	67.694	-41.6244
5.150000	67.948	-43.4224
5.220000	68.173	-45.2298
5.300000	68.397	-47.3077
5.380000	68.594	-49.3249
5.450000	68.750	-50.9794
5.520000	68.894	-52.4853
5.600000	69.032	-54.0834
5.700000	69.173	-55.9021
5.800000	69.302	-57.4863
5.900000	69.435	-58.7936
6.000000	69.558	-59.7940
6.080000	69.654	-60.4229
6.150000	69.745	-60.8876
6.220000	69.849	-61.3050
6.300000	69.984	-61.6898
6.400000	70.168	-61.9956
6.500000	70.370	-62.2353
6.600000	70.588	-62.5464
6.700000	70.829	-62.9144
6.800000	71.088	-63.3052
6.900000	71.350	-63.7729
7.000000	71.605	-64.3685
7.100000	71.861	-65.0907
7.200000	72.113	-65.9017
7.300000	72.351	-66.7640
7.400000	72.569	-67.6726
7.500000	72.772	-68.6558
7.620000	72.996	-69.8549
7.750000	73.211	-71.0858
7.880000	73.396	-72.2875
8.000000	73.548	-73.3326
8.120000	73.691	-74.2658
8.250000	73.828	-75.1645
8.380000	73.959	-75.9708
8.500000	74.083	-76.6374
8.620000	74.206	-77.2155
8.750000	74.341	-77.8044
8.850000	74.449	-78.2630
9.000000	74.618	-78.9232
9.120000	74.754	-79.4694
9.250000	74.900	-80.1159
9.380000	75.047	-80.8012
9.500000	75.177	-81.4648
9.620000	75.302	-82.1640
9.750000	75.432	-82.9593
9.880000	75.545	-83.7614
10.000000	75.627	-84.5000
10.150000	75.709	-85.4264
10.300000	75.778	-86.3215
10.440000	75.829	-87.1257
10.600000	75.882	-88.0163
10.750000	75.933	-88.8199
10.900000	75.982	-89.5995
11.060000	76.036	-90.4308
11.200000	76.084	-91.1543
11.380000	76.145	-92.0955
11.500000	76.186	-92.7361
11.720000	76.256	-93.9233
11.800000	76.280	-94.3580
12.060000	76.353	-95.7745
12.200000	76.386	-96.5221
12.410000	76.435	-97.6238
12.500000	76.462	-98.0843
12.650000	76.517	-98.8358
12.800000	76.575	-99.5738
13.150000	76.713	-101.2557
13.200000	76.733	-101.4945
13.400000	76.812	-102.4477
13.600000	76.889	-103.3961
13.800000	76.963	-104.3419
14.000000	77.032	-105.2671
14.300000	77.127	-106.6057
14.500000	77.187	-107.4484
14.750000	77.259	-108.4503
15.000000	77.331	-109.3995
15.250000	77.404	-110.3191
15.500000	77.475	-111.2245
15.750000	77.543	-112.1215
16.000000	77.606	-113.0093
16.250000	77.668	-113.8722
16.500000	77.727	-114.7035
16.750000	77.780	-115.4941
17.000000	77.831	-116.2525
17.250000	77.879	-116.9878
17.500000	77.926	-117.7131
17.750000	77.970	-118.4387
18.000000	78.011	-119.1635
18.250000	78.046	-119.8854
18.500000	78.077	-120.5947
18.750000	78.106	-121.2894
19.000000	78.132	-121.9680
19.250000	78.157	-122.6373
19.500000	78.182	-123.3033
19.750000	78.206	-123.9700
20.000000	78.229	-124.6388
20.299999	78.257	-125.4368
20.600000	78.283	-126.2231
20.900000	78.307	-126.9918
21.200001	78.333	-127.7438
21.400000	78.350	-128.2395
21.799999	78.384	-129.2197
22.000000	78.401	-129.7032
22.400000	78.432	-130.6480
22.700001	78.454	-131.3281
23.000000	78.477	-131.9810
23.299999	78.500	-132.6134
23.600000	78.523	-133.2327
24.000000	78.552	-134.0446
24.299999	78.571	-134.6396
24.700001	78.593	-135.4023
25.000000	78.607	-135.9464
25.400000	78.625	-136.6408
25.799999	78.643	-137.3186
26.200001	78.660	-137.9945
26.500000	78.669	-138.4998
26.900000	78.678	-139.1634
27.200001	78.683	-139.6491
27.600000	78.688	-140.2809
28.000000	78.693	-140.9012
28.500000	78.699	-141.6698
29.000000	78.706	-142.4350
29.500000	78.712	-143.1966
30.000000	78.716	-143.9482
30.400000	78.719	-144.5330
30.700001	78.721	-144.9577
31.100000	78.725	-145.5060
31.500000	78.730	-146.0402
32.000000	78.737	-146.6969
32.500000	78.743	-147.3392
33.000000	78.747	-147.9588
33.500000	78.750	-148.5577
34.000000	78.751	-149.1426
34.500000	78.750	-149.7097
35.000000	78.748	-150.2528
35.500000	78.746	-150.7809
36.000000	78.744	-151.3110
36.500000	78.741	-151.8442
37.000000	78.736	-152.3666
37.500000	78.731	-152.8732
38.200001	78.725	-153.5750
38.700001	78.720	-154.0736
39.500000	78.711	-154.8286
40.000000	78.708	-155.2722
40.599998	78.710	-155.8036
41.200001	78.712	-156.3522
41.799999	78.709	-156.9004
42.500000	78.701	-157.4986
43.099998	78.695	-157.9735
43.700001	78.691	-158.4421
44.400002	78.687	-158.9928
45.000000	78.682	-159.4554
45.500000	78.679	-159.8387
46.200001	78.673	-160.3808
46.799999	78.664	-160.8234
