* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Sep 17, 2023 12:41:49 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: n.Black f.Red Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	65.617	-110.5887
1.015000	65.537	-112.6169
1.030000	65.460	-114.6536
1.044000	65.391	-116.5619
1.060000	65.314	-118.7509
1.075000	65.246	-120.8107
1.090000	65.181	-122.8773
1.106000	65.115	-125.0916
1.120000	65.060	-127.0531
1.138000	64.990	-129.6091
1.150000	64.945	-131.3325
1.172000	64.865	-134.5272
1.180000	64.837	-135.6990
1.206000	64.748	-139.5377
1.220000	64.702	-141.6207
1.241000	64.636	-144.7604
1.250000	64.608	-146.1100
1.265000	64.564	-148.3628
1.280000	64.521	-150.6176
1.315000	64.427	-155.8719
1.320000	64.415	-156.6204
1.340000	64.366	-159.6048
1.360000	64.321	-162.5699
1.380000	64.278	-165.5094
1.400000	64.239	-168.4172
1.430000	64.186	-172.7062
1.450000	64.155	-175.5081
1.475000	64.120	-178.9419
1.500000	64.097	177.6481
1.525000	64.084	174.2526
1.550000	64.080	170.8765
1.575000	64.083	167.5248
1.600000	64.092	164.2025
1.625000	64.104	160.9144
1.650000	64.119	157.6656
1.675000	64.134	154.4609
1.700000	64.149	151.3053
1.725000	64.160	148.2038
1.750000	64.168	145.1613
1.775000	64.169	142.1827
1.800000	64.163	139.2731
1.825000	64.148	136.4373
1.850000	64.126	133.6720
1.875000	64.106	130.9605
1.900000	64.088	128.3027
1.925000	64.069	125.6993
1.950000	64.048	123.1509
1.975000	64.025	120.6584
2.000000	63.996	118.2222
2.030000	63.955	115.3742
2.060000	63.902	112.6098
2.090000	63.836	109.9299
2.120000	63.755	107.3360
2.140000	63.690	105.6549
2.180000	63.534	102.4103
2.200000	63.441	100.8467
2.240000	63.239	97.6895
2.270000	63.077	95.2913
2.300000	62.903	92.9120
2.330000	62.715	90.5918
2.360000	62.512	88.3713
2.400000	62.215	85.6353
2.430000	61.969	83.8042
2.470000	61.609	81.7341
2.500000	61.310	80.5123
2.540000	60.873	79.4012
2.580000	60.373	78.9428
2.620000	59.719	78.9689
2.650000	59.142	79.2762
2.690000	58.300	80.0720
2.720000	57.643	80.9600
2.760000	56.779	82.5349
2.800000	55.976	84.5590
2.850000	55.142	87.7256
2.900000	54.595	91.6050
2.950000	54.432	96.3404
3.000000	54.622	102.9303
3.040000	54.974	109.2901
3.070000	55.329	114.4496
3.110000	55.897	121.5491
3.150000	56.537	128.5581
3.200000	57.382	136.6234
3.250000	58.211	143.2352
3.300000	58.951	147.6675
3.350000	59.685	149.9291
3.400000	60.481	150.6177
3.450000	61.309	150.1018
3.500000	62.138	148.7501
3.550000	62.939	146.9310
3.600000	63.681	145.0131
3.650000	64.332	143.3649
3.700000	64.881	142.0215
3.750000	65.360	140.4076
3.820000	65.932	137.7876
3.870000	66.284	135.7633
3.950000	66.772	132.4729
4.000000	67.045	130.5043
4.060000	67.348	128.3066
4.120000	67.600	126.0998
4.180000	67.803	123.8917
4.250000	67.989	121.3766
4.310000	68.116	119.3270
4.370000	68.220	117.4251
4.440000	68.315	115.4105
4.500000	68.357	113.7822
4.550000	68.368	112.5085
4.620000	68.359	110.8850
4.680000	68.339	109.6720
4.750000	68.315	108.5043
4.820000	68.282	107.6342
4.870000	68.242	107.1830
4.940000	68.175	106.7585
5.000000	68.120	106.5597
5.080000	68.070	106.4860
5.150000	68.067	106.5732
5.220000	68.088	106.9392
5.300000	68.136	107.6211
5.380000	68.214	108.4015
5.450000	68.311	109.0154
5.520000	68.440	109.4556
5.600000	68.636	109.9149
5.700000	68.934	110.4020
5.800000	69.252	110.6422
5.900000	69.559	110.4828
6.000000	69.879	109.9254
6.080000	70.138	109.2678
6.150000	70.353	108.5866
6.220000	70.548	107.8461
6.300000	70.746	106.8905
6.400000	70.970	105.4862
6.500000	71.164	103.9886
6.600000	71.326	102.5473
6.700000	71.449	101.1293
6.800000	71.540	99.7099
6.900000	71.609	98.3832
7.000000	71.667	97.2315
7.100000	71.700	96.2211
7.200000	71.719	95.3375
7.300000	71.742	94.5833
7.400000	71.775	93.9820
7.500000	71.807	93.5438
7.620000	71.858	93.1260
7.750000	71.943	92.6903
7.880000	72.056	92.3443
8.000000	72.178	92.0013
8.120000	72.309	91.5240
8.250000	72.470	90.9006
8.380000	72.631	90.1683
8.500000	72.768	89.3738
8.620000	72.901	88.4589
8.750000	73.030	87.4116
8.850000	73.114	86.6041
9.000000	73.219	85.3397
9.120000	73.288	84.3557
9.250000	73.350	83.3747
9.380000	73.395	82.4515
9.500000	73.433	81.6682
9.620000	73.473	80.9703
9.750000	73.514	80.2990
9.880000	73.551	79.6737
10.000000	73.579	79.1328
10.150000	73.608	78.5055
10.300000	73.637	77.8593
10.440000	73.665	77.2388
10.600000	73.695	76.5052
10.750000	73.722	75.7735
10.900000	73.745	75.0137
11.060000	73.761	74.2059
11.200000	73.768	73.4945
11.380000	73.770	72.6132
11.500000	73.766	72.0565
11.720000	73.755	71.0879
11.800000	73.751	70.7552
12.060000	73.737	69.7298
12.200000	73.730	69.1880
12.410000	73.723	68.3866
12.500000	73.727	68.0369
12.650000	73.741	67.4463
12.800000	73.758	66.8539
13.150000	73.781	65.4766
13.200000	73.783	65.2868
13.400000	73.787	64.5475
13.600000	73.790	63.8453
13.800000	73.794	63.1878
14.000000	73.801	62.5452
14.300000	73.820	61.5894
14.500000	73.837	60.9221
14.750000	73.856	60.0525
15.000000	73.870	59.1483
15.250000	73.875	58.2486
15.500000	73.876	57.3878
15.750000	73.874	56.5800
16.000000	73.879	55.8294
16.250000	73.896	55.1008
16.500000	73.924	54.3745
16.750000	73.955	53.6212
17.000000	73.986	52.8443
17.250000	74.014	52.0573
17.500000	74.037	51.2819
17.750000	74.057	50.5432
18.000000	74.078	49.8415
18.250000	74.101	49.1761
18.500000	74.127	48.5255
18.750000	74.156	47.8803
19.000000	74.184	47.2321
19.250000	74.211	46.5858
19.500000	74.236	45.9512
19.750000	74.258	45.3352
20.000000	74.280	44.7426
20.299999	74.308	44.0514
20.600000	74.337	43.3704
