* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\TRI Starsea s.11 Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jul 16, 2023 7:23:51 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\TRI Starsea s.11 Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: TRI Starsea s.11 Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	58.362	-63.7467
1.015000	58.203	-64.5448
1.030000	58.039	-65.3195
1.044000	57.880	-66.0200
1.060000	57.692	-66.7919
1.075000	57.509	-67.4859
1.090000	57.320	-68.1494
1.106000	57.110	-68.8345
1.120000	56.917	-69.4833
1.138000	56.656	-70.3915
1.150000	56.475	-71.0341
1.172000	56.128	-72.2673
1.180000	55.998	-72.7277
1.206000	55.562	-74.2396
1.220000	55.321	-75.0482
1.241000	54.950	-76.2286
1.250000	54.789	-76.7157
1.265000	54.518	-77.4932
1.280000	54.244	-78.2179
1.315000	53.601	-79.6385
1.320000	53.509	-79.8043
1.340000	53.141	-80.3573
1.360000	52.776	-80.7137
1.380000	52.415	-80.8461
1.400000	52.061	-80.7272
1.430000	51.545	-80.0177
1.450000	51.215	-79.1506
1.475000	50.815	-77.5574
1.500000	50.383	-75.2411
1.525000	49.919	-72.2565
1.550000	49.432	-68.7057
1.575000	48.934	-64.6908
1.600000	48.435	-60.3142
1.625000	47.946	-55.6779
1.650000	47.478	-50.8842
1.675000	47.041	-46.0351
1.700000	46.648	-41.2329
1.725000	46.307	-36.5798
1.750000	46.030	-32.1779
1.775000	45.828	-28.1293
1.800000	45.712	-24.5364
1.825000	45.692	-21.5011
1.850000	45.783	-18.9837
1.875000	45.993	-16.6920
1.900000	46.307	-14.6061
1.925000	46.711	-12.7197
1.950000	47.188	-11.0262
1.975000	47.724	-9.5194
2.000000	48.304	-8.1926
2.030000	49.037	-6.8293
2.060000	49.786	-5.7050
2.090000	50.523	-4.8086
2.120000	51.225	-4.1291
2.140000	51.659	-3.7911
2.180000	52.413	-3.3761
2.200000	52.718	-3.2937
2.240000	53.253	-3.5879
2.270000	53.619	-4.2260
2.300000	53.957	-5.1674
2.330000	54.269	-6.3628
