* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Unique Melody MEST MKII FA Type E R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Unique Melody MEST MKII FA Type E R.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Rnique Melody MEST MKII FA T
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
53.000000	73.960
53.799999	73.901
54.500000	73.851
55.200001	73.800
56.000000	73.742
57.000000	73.671
58.000000	73.590
59.000000	73.513
60.000000	73.452
60.799999	73.396
61.500000	73.341
62.200001	73.291
63.000000	73.235
64.000000	73.162
65.000000	73.092
66.000000	73.020
67.000000	72.946
68.000000	72.874
69.000000	72.803
70.000000	72.733
71.000000	72.663
72.000000	72.594
73.000000	72.525
74.000000	72.455
75.000000	72.387
76.199997	72.308
77.500000	72.215
78.800003	72.135
80.000000	72.058
81.199997	71.984
82.500000	71.903
83.800003	71.818
85.000000	71.749
86.199997	71.672
87.500000	71.589
88.500000	71.524
90.000000	71.438
91.199997	71.370
92.500000	71.287
93.800003	71.214
95.000000	71.154
96.199997	71.090
97.500000	71.019
98.800003	70.949
100.000000	70.887
101.500000	70.805
103.000000	70.732
104.400002	70.665
106.000000	70.597
107.500000	70.528
109.000000	70.460
110.599998	70.391
112.000000	70.336
113.800003	70.241
115.000000	70.181
117.199997	70.093
118.000000	70.062
120.599998	69.948
122.000000	69.888
124.099998	69.809
125.000000	69.779
126.500000	69.723
128.000000	69.668
131.500000	69.539
132.000000	69.523
134.000000	69.463
136.000000	69.385
138.000000	69.319
140.000000	69.262
143.000000	69.166
145.000000	69.098
147.500000	69.014
150.000000	68.944
152.500000	68.872
155.000000	68.798
157.500000	68.728
160.000000	68.658
162.500000	68.579
165.000000	68.500
167.500000	68.431
170.000000	68.373
172.500000	68.325
175.000000	68.281
177.500000	68.235
180.000000	68.190
182.500000	68.139
185.000000	68.083
187.500000	68.027
190.000000	67.972
192.500000	67.924
195.000000	67.877
197.500000	67.829
200.000000	67.784
203.000000	67.732
206.000000	67.681
209.000000	67.631
212.000000	67.587
214.000000	67.560
218.000000	67.504
220.000000	67.475
224.000000	67.424
227.000000	67.388
230.000000	67.352
233.000000	67.317
236.000000	67.282
240.000000	67.239
243.000000	67.207
247.000000	67.169
250.000000	67.144
254.000000	67.115
258.000000	67.092
262.000000	67.070
265.000000	67.055
269.000000	67.035
272.000000	67.022
276.000000	67.006
280.000000	66.989
285.000000	66.970
290.000000	66.956
295.000000	66.947
300.000000	66.939
304.000000	66.932
307.000000	66.929
311.000000	66.929
315.000000	66.925
320.000000	66.922
325.000000	66.922
330.000000	66.923
335.000000	66.926
340.000000	66.931
345.000000	66.940
350.000000	66.949
355.000000	66.960
360.000000	66.973
365.000000	66.987
370.000000	67.001
375.000000	67.021
382.000000	67.048
387.000000	67.067
395.000000	67.102
400.000000	67.125
406.000000	67.153
412.000000	67.184
418.000000	67.215
425.000000	67.254
431.000000	67.290
437.000000	67.327
444.000000	67.373
450.000000	67.413
455.000000	67.446
462.000000	67.493
468.000000	67.533
475.000000	67.581
482.000000	67.630
487.000000	67.666
494.000000	67.715
500.000000	67.757
508.000000	67.812
515.000000	67.860
522.000000	67.907
530.000000	67.961
538.000000	68.016
545.000000	68.063
552.000000	68.108
560.000000	68.159
570.000000	68.223
580.000000	68.283
590.000000	68.343
600.000000	68.400
608.000000	68.444
615.000000	68.482
622.000000	68.519
630.000000	68.559
640.000000	68.607
650.000000	68.654
660.000000	68.700
670.000000	68.740
680.000000	68.773
690.000000	68.805
700.000000	68.851
710.000000	68.948
720.000000	69.071
730.000000	69.110
740.000000	69.108
750.000000	69.116
762.000000	69.135
775.000000	69.162
788.000000	69.193
800.000000	69.219
812.000000	69.239
825.000000	69.261
838.000000	69.284
850.000000	69.305
862.000000	69.327
875.000000	69.352
885.000000	69.374
900.000000	69.409
912.000000	69.439
925.000000	69.473
938.000000	69.508
950.000000	69.543
962.000000	69.580
975.000000	69.620
988.000000	69.663
1000.000000	69.708
1015.000000	69.772
1030.000000	69.840
1044.000000	69.903
1060.000000	69.975
1075.000000	70.042
1090.000000	70.107
1106.000000	70.173
1120.000000	70.228
1138.000000	70.295
1150.000000	70.337
1172.000000	70.408
1180.000000	70.433
1206.000000	70.504
1220.000000	70.538
1241.000000	70.583
1250.000000	70.595
1265.000000	70.600
1280.000000	70.597
1315.000000	70.583
1320.000000	70.580
1340.000000	70.565
1360.000000	70.548
1380.000000	70.529
1400.000000	70.509
1430.000000	70.476
1450.000000	70.455
1475.000000	70.426
1500.000000	70.398
1525.000000	70.372
1550.000000	70.347
1575.000000	70.323
1600.000000	70.310
1625.000000	70.322
1650.000000	70.343
1675.000000	70.365
1700.000000	70.390
1725.000000	70.417
1750.000000	70.445
1775.000000	70.476
1800.000000	70.509
1825.000000	70.544
1850.000000	70.581
1875.000000	70.620
1900.000000	70.660
1925.000000	70.703
1950.000000	70.748
1975.000000	70.794
2000.000000	70.839
2030.000000	70.890
2060.000000	70.942
2090.000000	70.996
2120.000000	71.051
2140.000000	71.088
2180.000000	71.161
2200.000000	71.197
2240.000000	71.272
2270.000000	71.328
2300.000000	71.382
2330.000000	71.436
2360.000000	71.489
2400.000000	71.557
2430.000000	71.607
2470.000000	71.671
2500.000000	71.719
2540.000000	71.781
2580.000000	71.846
2620.000000	71.918
2650.000000	71.980
2690.000000	72.072
2720.000000	72.145
2760.000000	72.242
2800.000000	72.330
2850.000000	72.425
2900.000000	72.501
2950.000000	72.563
3000.000000	72.611
3040.000000	72.638
3070.000000	72.652
3110.000000	72.660
3150.000000	72.654
3200.000000	72.622
3250.000000	72.558
3300.000000	72.455
3350.000000	72.304
3400.000000	72.100
3450.000000	71.839
3500.000000	71.518
3550.000000	71.143
3600.000000	70.725
3650.000000	70.272
3700.000000	69.809
3750.000000	69.363
3820.000000	68.806
3870.000000	68.460
3950.000000	67.996
4000.000000	67.765
4060.000000	67.561
4120.000000	67.461
4180.000000	67.473
4250.000000	67.411
4310.000000	66.944
4370.000000	66.938
4440.000000	67.391
4500.000000	67.762
4550.000000	68.082
4620.000000	68.579
4680.000000	69.060
4750.000000	69.686
4820.000000	70.362
4870.000000	70.852
4940.000000	71.495
5000.000000	71.956
5080.000000	72.384
5150.000000	72.592
5220.000000	72.679
5300.000000	72.668
5380.000000	72.563
5450.000000	72.407
5520.000000	72.199
5600.000000	71.916
5700.000000	71.526
5800.000000	71.128
5900.000000	70.753
6000.000000	70.417
6080.000000	70.180
6150.000000	69.997
6220.000000	69.837
6300.000000	69.693
6400.000000	69.595
6500.000000	69.535
6600.000000	69.488
6700.000000	69.447
6800.000000	69.402
6900.000000	69.337
7000.000000	69.242
7100.000000	69.117
7200.000000	68.959
7300.000000	68.763
7400.000000	68.524
7500.000000	68.253
7620.000000	67.900
7750.000000	67.499
7880.000000	67.081
8000.000000	66.672
8120.000000	66.202
8250.000000	65.705
8380.000000	65.260
8500.000000	64.906
8620.000000	64.614
8750.000000	64.380
8850.000000	64.266
9000.000000	64.216
9120.000000	64.291
9250.000000	64.493
9380.000000	64.830
9500.000000	65.259
9620.000000	65.799
9750.000000	66.510
9880.000000	67.337
10000.000000	68.187
10150.000000	69.335
10300.000000	70.478
10440.000000	71.493
10600.000000	72.589
10750.000000	73.576
10900.000000	74.535
11060.000000	75.472
11200.000000	76.095
11380.000000	76.368
11500.000000	76.150
11720.000000	75.031
11800.000000	74.449
12060.000000	72.403
12200.000000	71.416
12410.000000	70.209
12500.000000	69.780
12650.000000	69.146
12800.000000	68.590
13150.000000	67.335
13200.000000	67.123
13400.000000	66.107
13600.000000	64.751
13800.000000	63.078
14000.000000	61.209
14300.000000	58.362
14500.000000	56.567
14750.000000	54.484
15000.000000	52.577
15250.000000	50.850
15500.000000	49.337
15750.000000	48.046
16000.000000	47.023
16250.000000	46.400
16500.000000	45.954
16750.000000	45.598
17000.000000	45.245
17250.000000	44.880
17500.000000	44.514
17750.000000	44.155
18000.000000	43.945
18250.000000	43.991
18500.000000	43.963
18750.000000	43.394
19000.000000	42.312
19250.000000	40.890
19500.000000	39.908
19750.000000	40.595
