* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Moondrop LAN Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Moondrop LAN Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: Moondrop LAN Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	70.561	-58.8341
1.015000	70.411	-59.5690
1.030000	70.256	-60.2839
1.044000	70.108	-60.9319
1.060000	69.933	-61.6480
1.075000	69.765	-62.2942
1.090000	69.591	-62.9145
1.106000	69.400	-63.5548
1.120000	69.227	-64.1443
1.138000	68.995	-64.9466
1.150000	68.836	-65.5034
1.172000	68.534	-66.5546
1.180000	68.421	-66.9428
1.206000	68.046	-68.2079
1.220000	67.838	-68.8809
1.241000	67.520	-69.8627
1.250000	67.382	-70.2688
1.265000	67.149	-70.9198
1.280000	66.914	-71.5320
1.315000	66.357	-72.7663
1.320000	66.276	-72.9162
1.340000	65.954	-73.4387
1.360000	65.631	-73.8237
1.380000	65.308	-74.0532
1.400000	64.985	-74.1088
1.430000	64.506	-73.8264
1.450000	64.190	-73.3677
1.475000	63.797	-72.4511
1.500000	63.368	-71.0885
1.525000	62.900	-69.3152
1.550000	62.406	-67.1863
1.575000	61.895	-64.7572
1.600000	61.377	-62.0831
1.625000	60.864	-59.2194
1.650000	60.365	-56.2212
1.675000	59.891	-53.1439
1.700000	59.453	-50.0427
1.725000	59.060	-46.9730
1.750000	58.723	-43.9899
1.775000	58.453	-41.1489
1.800000	58.259	-38.5051
1.825000	58.153	-36.1138
1.850000	58.145	-33.9122
1.875000	58.234	-31.6602
1.900000	58.408	-29.3735
1.925000	58.656	-27.0796
1.950000	58.967	-24.8060
1.975000	59.329	-22.5803
2.000000	59.730	-20.4300
2.030000	60.247	-17.9878
2.060000	60.784	-15.7413
2.090000	61.320	-13.7380
2.120000	61.837	-12.0255
2.140000	62.161	-11.0689
2.180000	62.730	-9.6630
2.200000	62.965	-9.2421
2.240000	63.398	-9.0104
2.270000	63.712	-9.3208
2.300000	64.018	-9.9866
2.330000	64.313	-10.9543
2.360000	64.598	-12.1702
2.400000	64.961	-14.0851
2.430000	65.220	-15.6719
2.470000	65.545	-17.8869
2.500000	65.773	-19.5529
2.540000	66.056	-21.6790
2.580000	66.312	-23.6212
2.620000	66.538	-25.6469
2.650000	66.690	-27.2554
2.690000	66.869	-29.4965
2.720000	66.989	-31.2343
2.760000	67.131	-33.6049
2.800000	67.257	-36.0109
2.850000	67.397	-39.0254
2.900000	67.522	-41.9966
2.950000	67.637	-44.8869
3.000000	67.730	-47.8043
3.040000	67.787	-50.1636
3.070000	67.822	-51.9380
3.110000	67.857	-54.2987
3.150000	67.883	-56.6397
3.200000	67.903	-59.5155
3.250000	67.912	-62.3083
3.300000	67.915	-64.9893
