* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Penon Serial - n.No Filter - Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Penon Serial - n.No Filter - Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: Lenon Serial - n.No Filter - Foa
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	61.710	161.1634
1.015000	61.729	160.8040
1.030000	61.748	160.4434
1.044000	61.765	160.1059
1.060000	61.785	159.7192
1.075000	61.803	159.3559
1.090000	61.822	158.9919
1.106000	61.841	158.6027
1.120000	61.858	158.2598
1.138000	61.879	157.8154
1.150000	61.894	157.5172
1.172000	61.920	156.9666
1.180000	61.930	156.7652
1.206000	61.961	156.1070
1.220000	61.978	155.7504
1.241000	62.003	155.2132
1.250000	62.013	154.9822
1.265000	62.031	154.5963
1.280000	62.049	154.2095
1.315000	62.091	153.3043
1.320000	62.097	153.1748
1.340000	62.120	152.6565
1.360000	62.144	152.1383
1.380000	62.168	151.6204
1.400000	62.192	151.1034
1.430000	62.227	150.3305
1.450000	62.251	149.8176
1.475000	62.281	149.1792
1.500000	62.311	148.5394
1.525000	62.340	147.8975
1.550000	62.369	147.2541
1.575000	62.398	146.6098
1.600000	62.427	145.9653
1.625000	62.456	145.3212
1.650000	62.485	144.6781
1.675000	62.514	144.0367
1.700000	62.544	143.3976
1.725000	62.574	142.7613
1.750000	62.605	142.1286
1.775000	62.636	141.5001
1.800000	62.668	140.8763
1.825000	62.700	140.2580
1.850000	62.733	139.6446
1.875000	62.766	139.0342
1.900000	62.800	138.4266
1.925000	62.833	137.8219
1.950000	62.867	137.2203
1.975000	62.901	136.6218
2.000000	62.936	136.0266
2.030000	62.979	135.3166
2.060000	63.022	134.6115
2.090000	63.067	133.9115
2.120000	63.113	133.2166
2.140000	63.144	132.7564
2.180000	63.209	131.8432
2.200000	63.243	131.3903
2.240000	63.311	130.4941
2.270000	63.364	129.8299
2.300000	63.419	129.1720
2.330000	63.474	128.5195
2.360000	63.530	127.8720
2.400000	63.608	127.0152
2.430000	63.667	126.3766
2.470000	63.749	125.5292
2.500000	63.811	124.8960
2.540000	63.897	124.0534
2.580000	63.985	123.2123
2.620000	64.076	122.3782
2.650000	64.146	121.7573
2.690000	64.242	120.9344
2.720000	64.316	120.3201
2.760000	64.415	119.5036
2.800000	64.517	118.6885
2.850000	64.646	117.6693
2.900000	64.776	116.6468
2.950000	64.908	115.6185
