* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\Fix\ n.Gray f.Green Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jul 26, 2023 5:56:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\Fix\ n.Gray f.Green Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement:  n.Gray f.Green Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	65.647	-151.1598
1.015000	65.703	-152.6751
1.030000	65.757	-154.1859
1.044000	65.805	-155.5929
1.060000	65.858	-157.1987
1.075000	65.906	-158.7032
1.090000	65.951	-160.2081
1.106000	65.997	-161.8135
1.120000	66.035	-163.2106
1.138000	66.082	-164.9942
1.150000	66.111	-166.1757
1.172000	66.162	-168.3265
1.180000	66.179	-169.1039
1.206000	66.231	-171.6140
1.220000	66.256	-172.9554
1.241000	66.290	-174.9552
1.250000	66.304	-175.8078
1.265000	66.324	-177.2232
1.280000	66.343	-178.6319
1.315000	66.378	178.1054
1.320000	66.382	177.6420
1.340000	66.395	175.7941
1.360000	66.405	173.9553
1.380000	66.411	172.1249
1.400000	66.413	170.3020
1.430000	66.408	167.5801
1.450000	66.400	165.7728
1.475000	66.385	163.5208
1.500000	66.365	161.2796
1.525000	66.341	159.0505
1.550000	66.311	156.8340
1.575000	66.276	154.6307
1.600000	66.235	152.4413
1.625000	66.188	150.2661
1.650000	66.134	148.1059
1.675000	66.072	145.9611
1.700000	66.004	143.8323
1.725000	65.927	141.7202
1.750000	65.842	139.6251
1.775000	65.748	137.5478
1.800000	65.645	135.4888
1.825000	65.532	133.4485
1.850000	65.412	131.4178
1.875000	65.290	129.3767
1.900000	65.167	127.3311
1.925000	65.038	125.2876
1.950000	64.904	123.2533
1.975000	64.761	121.2349
2.000000	64.609	119.2393
2.030000	64.411	116.8842
2.060000	64.194	114.5836
2.090000	63.954	112.3493
2.120000	63.688	110.1930
2.140000	63.496	108.8047
2.180000	63.069	106.1620
2.200000	62.833	104.9119
2.240000	62.297	101.9912
2.270000	61.842	99.4095
2.300000	61.351	96.6567
2.330000	60.831	93.8808
2.360000	60.289	91.2298
2.400000	59.547	88.1449
2.430000	58.985	86.3604
2.470000	58.245	84.9678
2.500000	57.705	84.8552
2.540000	57.022	86.2286
2.580000	56.377	89.7411
2.620000	55.640	96.0605
2.650000	55.034	102.3669
2.690000	54.198	112.3106
2.720000	53.580	120.5423
2.760000	52.813	131.9957
2.800000	52.161	143.3623
2.850000	51.592	156.3964
2.900000	51.395	166.8673
2.950000	51.685	173.6387
3.000000	52.550	177.8452
3.040000	53.570	179.8789
3.070000	54.474	-179.2417
3.110000	55.799	-178.7702
3.150000	57.185	-178.9172
3.200000	58.881	-179.6670
3.250000	60.387	179.3180
3.300000	61.545	178.4223
3.350000	62.422	177.1783
3.400000	63.156	175.2054
3.450000	63.774	172.6948
3.500000	64.303	169.8372
3.550000	64.768	166.8239
3.600000	65.198	163.8458
3.650000	65.619	161.0939
3.700000	66.031	158.5939
3.750000	66.392	156.0593
3.820000	66.822	152.4803
3.870000	67.084	149.9399
3.950000	67.446	145.9808
4.000000	67.648	143.6158
4.060000	67.871	140.9128
4.120000	68.054	138.2751
4.180000	68.199	135.7158
4.250000	68.329	132.8703
4.310000	68.417	130.5869
4.370000	68.491	128.4798
4.440000	68.558	126.2590
4.500000	68.583	124.5142
4.550000	68.587	123.1769
4.620000	68.578	121.4973
4.680000	68.566	120.2493
4.750000	68.563	119.0340
4.820000	68.565	118.1210
4.870000	68.559	117.6642
4.940000	68.551	117.2418
5.000000	68.552	117.0311
5.080000	68.584	116.8827
5.150000	68.655	116.8157
5.220000	68.759	116.9537
5.300000	68.912	117.3077
5.380000	69.095	117.7059
5.450000	69.277	117.9550
5.520000	69.477	118.0089
5.600000	69.745	117.9572
5.700000	70.120	117.7445
5.800000	70.503	117.3035
5.900000	70.862	116.5627
6.000000	71.220	115.4877
6.080000	71.500	114.4554
6.150000	71.732	113.4794
6.220000	71.945	112.4792
6.300000	72.164	111.2764
6.400000	72.410	109.6318
6.500000	72.627	107.9471
6.600000	72.815	106.3471
6.700000	72.969	104.8099
6.800000	73.092	103.3109
6.900000	73.197	101.9168
7.000000	73.292	100.6873
7.100000	73.367	99.6058
7.200000	73.431	98.6503
7.300000	73.496	97.8071
7.400000	73.570	97.0882
7.500000	73.645	96.5115
7.620000	73.742	95.9097
7.750000	73.866	95.2605
7.880000	74.012	94.6745
8.000000	74.155	94.1126
8.120000	74.301	93.4436
8.250000	74.469	92.6313
8.380000	74.633	91.7366
8.500000	74.770	90.8255
8.620000	74.898	89.8246
8.750000	75.022	88.7053
8.850000	75.103	87.8515
9.000000	75.202	86.5418
9.120000	75.267	85.5259
9.250000	75.324	84.5030
9.380000	75.367	83.5370
9.500000	75.402	82.7054
9.620000	75.436	81.9455
9.750000	75.471	81.1952
9.880000	75.499	80.4823
10.000000	75.520	79.8524
10.150000	75.539	79.1039
10.300000	75.556	78.3375
10.440000	75.571	77.6050
10.600000	75.584	76.7457
10.750000	75.593	75.9021
10.900000	75.597	75.0340
11.060000	75.594	74.1101
11.200000	75.584	73.2975
11.380000	75.565	72.2817
11.500000	75.547	71.6311
11.720000	75.511	70.4843
11.800000	75.498	70.0849
12.060000	75.456	68.8375
12.200000	75.434	68.1777
12.410000	75.407	67.2010
12.500000	75.403	66.7783
12.650000	75.407	66.0687
12.800000	75.415	65.3593
13.150000	75.427	63.7132
13.200000	75.428	63.4849
13.400000	75.429	62.5895
13.600000	75.431	61.7320
13.800000	75.433	60.9194
14.000000	75.439	60.1311
14.300000	75.455	58.9797
14.500000	75.470	58.2056
14.750000	75.488	57.2273
15.000000	75.503	56.2401
15.250000	75.511	55.2725
15.500000	75.515	54.3510
15.750000	75.517	53.4861
16.000000	75.525	52.6808
16.250000	75.542	51.9068
16.500000	75.568	51.1473
16.750000	75.596	50.3775
17.000000	75.622	49.5968
17.250000	75.644	48.8146
17.500000	75.661	48.0461
17.750000	75.675	47.3103
18.000000	75.687	46.6072
18.250000	75.700	45.9359
18.500000	75.715	45.2786
18.750000	75.731	44.6264
19.000000	75.747	43.9717
19.250000	75.762	43.3158
19.500000	75.774	42.6659
19.750000	75.785	42.0269
20.000000	75.796	41.4035
20.299999	75.811	40.6694
20.600000	75.828	39.9437
20.900000	75.844	39.2200
21.200001	75.859	38.5004
21.400000	75.868	38.0291
21.799999	75.884	37.1140
22.000000	75.892	36.6705
22.400000	75.911	35.8016
22.700001	75.927	35.1525
23.000000	75.942	34.4996
23.299999	75.954	33.8507
23.600000	75.964	33.2168
24.000000	75.974	32.4070
24.299999	75.983	31.8239
24.700001	75.997	31.0615
25.000000	76.007	30.4899
25.400000	76.018	29.7272
25.799999	76.027	28.9777
26.200001	76.034	28.2522
26.500000	76.038	27.7203
26.900000	76.045	27.0179
27.200001	76.049	26.4919
27.600000	76.053	25.7949
28.000000	76.055	25.1099
28.500000	76.059	24.2690
29.000000	76.061	23.4319
29.500000	76.062	22.5995
30.000000	76.061	21.7900
30.400000	76.060	21.1616
30.700001	76.061	20.6959
31.100000	76.061	20.0764
31.500000	76.061	19.4606
32.000000	76.058	18.7101
32.500000	76.055	17.9872
33.000000	76.054	17.2794
33.500000	76.052	16.5756
34.000000	76.049	15.8801
34.500000	76.043	15.1996
35.000000	76.037	14.5316
35.500000	76.030	13.8740
36.000000	76.022	13.2305
36.500000	76.013	12.6012
37.000000	76.005	11.9805
37.500000	75.996	11.3651
38.200001	75.983	10.5177
38.700001	75.973	9.9219
39.500000	75.956	8.9834
40.000000	75.945	8.4152
40.599998	75.933	7.7533
41.200001	75.922	7.1008
41.799999	75.909	6.4569
42.500000	75.893	5.7284
43.099998	75.880	5.1200
43.700001	75.865	4.5205
44.400002	75.848	3.8368
45.000000	75.832	3.2628
45.500000	75.820	2.7905
46.200001	75.800	2.1434
46.799999	75.784	1.6022
47.500000	75.765	0.9778
48.200001	75.744	0.3657
48.700001	75.729	-0.0600
49.400002	75.708	-0.6440
50.000000	75.689	-1.1346
50.799999	75.665	-1.7687
51.500000	75.644	-2.3103
52.200001	75.623	-2.8464
53.000000	75.598	-3.4479
53.799999	75.572	-4.0254
54.500000	75.551	-4.5177
55.200001	75.529	-5.0114
56.000000	75.501	-5.5629
57.000000	75.466	-6.2115
58.000000	75.432	-6.8535
59.000000	75.396	-7.4750
60.000000	75.360	-8.0734
60.799999	75.332	-8.5489
61.500000	75.307	-8.9551
62.200001	75.281	-9.3480
63.000000	75.253	-9.7885
64.000000	75.214	-10.3287
65.000000	75.175	-10.8497
66.000000	75.136	-11.3580
67.000000	75.094	-11.8475
68.000000	75.053	-12.3221
69.000000	75.013	-12.7943
70.000000	74.971	-13.2570
71.000000	74.928	-13.6957
72.000000	74.888	-14.1240
73.000000	74.847	-14.5483
74.000000	74.805	-14.9611
75.000000	74.762	-15.3561
76.199997	74.712	-15.8125
77.500000	74.659	-16.2977
78.800003	74.604	-16.7689
80.000000	74.554	-17.1928
81.199997	74.504	-17.6011
82.500000	74.451	-18.0305
83.800003	74.396	-18.4494
85.000000	74.345	-18.8207
86.199997	74.296	-19.1831
