* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\AFUL Performer8 Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: Aug 14, 2023 5:57:50 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\AFUL Performer8 Foam L.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: AFUL Performer8 Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	59.290	-144.3551
1.015000	59.290	-145.8976
1.030000	59.286	-147.4515
1.044000	59.279	-148.9142
1.060000	59.268	-150.6028
1.075000	59.255	-152.2046
1.090000	59.237	-153.8270
1.106000	59.215	-155.5776
1.120000	59.191	-157.0987
1.138000	59.154	-159.0353
1.150000	59.126	-160.3168
1.172000	59.066	-162.6525
1.180000	59.042	-163.4989
1.206000	58.957	-166.2467
1.220000	58.907	-167.7285
1.241000	58.826	-169.9607
1.250000	58.790	-170.9228
1.265000	58.726	-172.5358
1.280000	58.661	-174.1635
1.315000	58.498	-178.0361
1.320000	58.474	-178.5995
1.340000	58.376	179.1167
1.360000	58.274	176.7792
1.380000	58.171	174.3809
1.400000	58.066	171.9141
1.430000	57.907	168.0700
1.450000	57.801	165.4005
1.475000	57.666	161.9336
1.500000	57.511	158.3432
1.525000	57.335	154.6418
1.550000	57.143	150.8369
1.575000	56.940	146.9357
1.600000	56.731	142.9456
1.625000	56.520	138.8740
1.650000	56.313	134.7281
1.675000	56.113	130.5155
1.700000	55.927	126.2433
1.725000	55.757	121.9189
1.750000	55.611	117.5498
1.775000	55.491	113.1432
1.800000	55.403	108.7065
1.825000	55.352	104.2470
1.850000	55.339	99.7143
1.875000	55.354	94.9919
1.900000	55.396	90.1093
1.925000	55.462	85.1018
1.950000	55.550	80.0050
1.975000	55.657	74.8542
2.000000	55.781	69.6849
2.030000	55.951	63.5073
2.060000	56.138	57.4153
2.090000	56.339	51.4703
