* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\XENNS UP SF W1 R.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\XENNS UP SF W1 R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: XENNS UP SF W1 R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	65.113	-81.1719
1.015000	64.947	-82.8134
1.030000	64.780	-84.4998
1.044000	64.624	-86.1170
1.060000	64.446	-88.0194
1.075000	64.281	-89.8586
1.090000	64.115	-91.7547
1.106000	63.939	-93.8434
1.120000	63.778	-95.7283
1.138000	63.561	-98.2267
1.150000	63.411	-99.9366
1.172000	63.126	-103.1571
1.180000	63.020	-104.3541
1.206000	62.670	-108.3322
1.220000	62.478	-110.5255
1.241000	62.190	-113.8758
1.250000	62.066	-115.3318
1.265000	61.862	-117.7830
1.280000	61.660	-120.2619
1.315000	61.204	-126.1359
1.320000	61.141	-126.9835
1.340000	60.897	-130.3908
1.360000	60.667	-133.8188
1.380000	60.454	-137.2601
1.400000	60.259	-140.7070
1.430000	60.009	-145.8712
1.450000	59.873	-149.2989
1.475000	59.742	-153.5730
1.500000	59.650	-157.9924
1.525000	59.593	-162.5657
1.550000	59.568	-167.2574
1.575000	59.569	-172.0323
1.600000	59.595	-176.8549
1.625000	59.641	178.3101
1.650000	59.704	173.4982
1.675000	59.780	168.7446
1.700000	59.865	164.0849
1.725000	59.956	159.5543
1.750000	60.050	155.1882
1.775000	60.142	151.0220
1.800000	60.229	147.0910
1.825000	60.308	143.4307
1.850000	60.383	140.0366
1.875000	60.474	136.8262
1.900000	60.577	133.7867
1.925000	60.691	130.9087
1.950000	60.813	128.1830
1.975000	60.939	125.6004
2.000000	61.068	123.1515
2.030000	61.222	120.3763
2.060000	61.370	117.7643
2.090000	61.508	115.2994
2.120000	61.631	112.9658
2.140000	61.702	111.4750
2.180000	61.813	108.6280
2.200000	61.850	107.2625
2.240000	61.894	104.6902
2.270000	61.906	102.9177
2.300000	61.901	101.2814
2.330000	61.883	99.7831
2.360000	61.853	98.4244
2.400000	61.798	96.8332
2.430000	61.749	95.8073
2.470000	61.675	94.6659
2.500000	61.617	93.9820
2.540000	61.539	93.3030
2.580000	61.461	92.9037
2.620000	61.349	92.8581
2.650000	61.246	93.0442
2.690000	61.091	93.5507
2.720000	60.970	94.1003
2.760000	60.814	95.0238
2.800000	60.675	96.1249
2.850000	60.548	97.6837
2.900000	60.495	99.3645
2.950000	60.542	101.1365
3.000000	60.669	103.3735
3.040000	60.817	105.4573
3.070000	60.953	107.1267
3.110000	61.160	109.4151
3.150000	61.393	111.6842
3.200000	61.711	114.3424
3.250000	62.050	116.6219
3.300000	62.398	118.3306
3.350000	62.784	119.5393
3.400000	63.220	120.4159
3.450000	63.689	121.0006
3.500000	64.172	121.3339
3.550000	64.652	121.4562
3.600000	65.110	121.4077
3.650000	65.529	121.2289
3.700000	65.904	120.8929
3.750000	66.263	120.2889
3.820000	66.735	119.0901
3.870000	67.051	118.0594
3.950000	67.514	116.2664
4.000000	67.776	115.1453
4.060000	68.061	113.8520
4.120000	68.310	112.4621
4.180000	68.528	110.9915
4.250000	68.748	109.2383
4.310000	68.912	107.7585
4.370000	69.058	106.3511
4.440000	69.204	104.8214
4.500000	69.300	103.5329
4.550000	69.363	102.4855
4.620000	69.430	101.0860
4.680000	69.475	99.9734
4.750000	69.522	98.8087
4.820000	69.558	97.8014
4.870000	69.570	97.1621
4.940000	69.576	96.3712
5.000000	69.577	95.7832
5.080000	69.583	95.1168
5.150000	69.604	94.6392
5.220000	69.629	94.3148
5.300000	69.661	94.0951
5.380000	69.704	93.9579
5.450000	69.756	93.8411
5.520000	69.826	93.6824
5.600000	69.929	93.5436
5.700000	70.081	93.3936
5.800000	70.250	93.1501
5.900000	70.426	92.6987
6.000000	70.621	92.0782
6.080000	70.784	91.4808
6.150000	70.924	90.8884
6.220000	71.055	90.2338
6.300000	71.195	89.3885
6.400000	71.364	88.1849
6.500000	71.519	86.8927
