* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (USB Sound Device        ), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at -6.0 dBFS with no timing reference
* Dated: Sep 17, 2023 8:28:45 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: n.Gold f.Gold Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	65.868	-159.9039
1.015000	65.940	-161.1939
1.030000	66.011	-162.4805
1.044000	66.075	-163.6790
1.060000	66.146	-165.0471
1.075000	66.212	-166.3293
1.090000	66.276	-167.6122
1.106000	66.343	-168.9815
1.120000	66.400	-170.1749
1.138000	66.469	-171.7013
1.150000	66.512	-172.7139
1.172000	66.588	-174.5599
1.180000	66.614	-175.2278
1.206000	66.694	-177.3865
1.220000	66.734	-178.5411
1.241000	66.789	179.7370
1.250000	66.811	179.0028
1.265000	66.847	177.7840
1.280000	66.879	176.5713
1.315000	66.947	173.7656
1.320000	66.956	173.3675
1.340000	66.988	171.7819
1.360000	67.016	170.2070
1.380000	67.041	168.6429
1.400000	67.062	167.0896
1.430000	67.087	164.7796
1.450000	67.100	163.2529
1.475000	67.111	161.3586
1.500000	67.117	159.4722
1.525000	67.117	157.5939
1.550000	67.111	155.7264
1.575000	67.100	153.8721
1.600000	67.083	152.0335
1.625000	67.060	150.2130
1.650000	67.030	148.4132
1.675000	66.995	146.6365
1.700000	66.953	144.8855
1.725000	66.904	143.1626
1.750000	66.849	141.4702
1.775000	66.788	139.8110
1.800000	66.719	138.1874
1.825000	66.644	136.6018
1.850000	66.561	135.0408
1.875000	66.473	133.4725
1.900000	66.378	131.9043
1.925000	66.277	130.3455
1.950000	66.169	128.8054
1.975000	66.055	127.2931
2.000000	65.934	125.8179
2.030000	65.780	124.1096
2.060000	65.617	122.4839
2.090000	65.443	120.9569
2.120000	65.260	119.5444
2.140000	65.133	118.6742
2.180000	64.864	117.1267
2.200000	64.723	116.4582
2.240000	64.404	115.1977
2.270000	64.134	114.2997
2.300000	63.843	113.4691
2.330000	63.538	112.7297
2.360000	63.226	112.1055
2.400000	62.809	111.4938
