* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Elysian Diva - 250m - Red Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:35 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Elysian Diva - 250m - Red Foam L.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: Llysian Diva - 250m - Red Foa
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
197.500000	66.120
200.000000	66.094
203.000000	66.067
206.000000	66.043
209.000000	66.020
212.000000	65.996
214.000000	65.981
218.000000	65.952
220.000000	65.940
224.000000	65.912
227.000000	65.889
230.000000	65.870
233.000000	65.850
236.000000	65.831
240.000000	65.809
243.000000	65.792
247.000000	65.769
250.000000	65.753
254.000000	65.734
258.000000	65.715
262.000000	65.699
265.000000	65.688
269.000000	65.672
272.000000	65.660
276.000000	65.645
280.000000	65.630
285.000000	65.614
290.000000	65.599
295.000000	65.582
300.000000	65.568
304.000000	65.557
307.000000	65.550
311.000000	65.541
315.000000	65.531
320.000000	65.517
325.000000	65.507
330.000000	65.498
335.000000	65.487
340.000000	65.480
345.000000	65.471
350.000000	65.464
355.000000	65.456
360.000000	65.449
365.000000	65.443
370.000000	65.439
375.000000	65.433
382.000000	65.426
387.000000	65.422
395.000000	65.417
400.000000	65.415
406.000000	65.412
412.000000	65.409
418.000000	65.409
425.000000	65.408
431.000000	65.407
437.000000	65.407
444.000000	65.408
450.000000	65.408
455.000000	65.409
462.000000	65.410
468.000000	65.412
475.000000	65.414
482.000000	65.418
487.000000	65.420
494.000000	65.424
500.000000	65.428
508.000000	65.435
515.000000	65.444
522.000000	65.450
530.000000	65.459
538.000000	65.470
545.000000	65.480
552.000000	65.489
560.000000	65.502
570.000000	65.519
580.000000	65.537
590.000000	65.556
600.000000	65.573
608.000000	65.589
615.000000	65.603
622.000000	65.619
630.000000	65.638
640.000000	65.664
650.000000	65.691
660.000000	65.719
670.000000	65.748
680.000000	65.780
690.000000	65.812
700.000000	65.847
710.000000	65.882
720.000000	65.920
730.000000	65.960
740.000000	65.999
750.000000	66.041
762.000000	66.098
775.000000	66.160
788.000000	66.226
800.000000	66.286
812.000000	66.344
825.000000	66.410
838.000000	66.484
850.000000	66.555
862.000000	66.630
875.000000	66.715
885.000000	66.783
900.000000	66.893
912.000000	66.984
925.000000	67.087
938.000000	67.194
950.000000	67.294
962.000000	67.399
975.000000	67.516
988.000000	67.635
1000.000000	67.750
1015.000000	67.904
1030.000000	68.063
1044.000000	68.213
1060.000000	68.383
1075.000000	68.540
1090.000000	68.696
1106.000000	68.859
1120.000000	68.999
1138.000000	69.174
1150.000000	69.288
1172.000000	69.489
1180.000000	69.560
1206.000000	69.781
1220.000000	69.894
1241.000000	70.056
1250.000000	70.118
1265.000000	70.206
1280.000000	70.283
1315.000000	70.451
1320.000000	70.473
1340.000000	70.560
1360.000000	70.642
1380.000000	70.720
1400.000000	70.794
1430.000000	70.898
1450.000000	70.963
1475.000000	71.041
1500.000000	71.116
1525.000000	71.188
1550.000000	71.260
1575.000000	71.328
1600.000000	71.400
1625.000000	71.495
1650.000000	71.595
1675.000000	71.694
1700.000000	71.791
1725.000000	71.887
1750.000000	71.981
1775.000000	72.075
1800.000000	72.167
1825.000000	72.258
1850.000000	72.349
1875.000000	72.438
1900.000000	72.526
1925.000000	72.615
1950.000000	72.702
1975.000000	72.789
2000.000000	72.875
2030.000000	72.973
2060.000000	73.069
2090.000000	73.165
2120.000000	73.262
2140.000000	73.327
2180.000000	73.459
2200.000000	73.526
2240.000000	73.661
2270.000000	73.765
2300.000000	73.870
2330.000000	73.975
2360.000000	74.082
2400.000000	74.225
2430.000000	74.329
2470.000000	74.465
2500.000000	74.558
2540.000000	74.670
2580.000000	74.764
2620.000000	74.840
2650.000000	74.886
2690.000000	74.936
2720.000000	74.966
2760.000000	75.000
2800.000000	75.030
2850.000000	75.058
2900.000000	75.074
2950.000000	75.075
3000.000000	75.064
3040.000000	75.050
3070.000000	75.035
3110.000000	75.013
3150.000000	74.989
3200.000000	74.959
3250.000000	74.928
3300.000000	74.898
3350.000000	74.866
3400.000000	74.831
3450.000000	74.793
3500.000000	74.755
3550.000000	74.720
3600.000000	74.698
3650.000000	74.695
3700.000000	74.716
3750.000000	74.764
3820.000000	74.876
3870.000000	74.984
3950.000000	75.189
4000.000000	75.331
4060.000000	75.501
4120.000000	75.663
4180.000000	75.808
4250.000000	75.940
4310.000000	76.010
4370.000000	76.030
4440.000000	75.984
4500.000000	75.886
4550.000000	75.761
4620.000000	75.527
4680.000000	75.276
4750.000000	74.934
4820.000000	74.549
4870.000000	74.256
4940.000000	73.831
5000.000000	73.456
5080.000000	72.945
5150.000000	72.506
5220.000000	72.086
5300.000000	71.633
5380.000000	71.214
5450.000000	70.880
5520.000000	70.579
5600.000000	70.277
5700.000000	69.975
5800.000000	69.758
5900.000000	69.609
6000.000000	69.636
6080.000000	69.544
6150.000000	69.185
6220.000000	68.860
6300.000000	68.701
6400.000000	68.683
6500.000000	68.729
6600.000000	68.801
6700.000000	68.890
6800.000000	68.988
6900.000000	69.088
7000.000000	69.189
7100.000000	69.292
7200.000000	69.398
7300.000000	69.498
7400.000000	69.584
7500.000000	69.649
7620.000000	69.703
7750.000000	69.726
7880.000000	69.710
8000.000000	69.639
8120.000000	69.461
8250.000000	69.215
8380.000000	68.946
8500.000000	68.684
8620.000000	68.419
8750.000000	68.140
8850.000000	67.935
9000.000000	67.653
9120.000000	67.453
9250.000000	67.273
9380.000000	67.141
9500.000000	67.064
9620.000000	67.034
9750.000000	67.054
9880.000000	67.115
10000.000000	67.184
10150.000000	67.210
10300.000000	66.999
10440.000000	66.617
10600.000000	66.389
10750.000000	66.688
10900.000000	67.373
11060.000000	68.287
11200.000000	69.108
11380.000000	70.025
11500.000000	70.457
11720.000000	70.689
11800.000000	70.581
12060.000000	69.683
12200.000000	69.003
12410.000000	67.966
12500.000000	67.550
12650.000000	66.921
12800.000000	66.416
13150.000000	65.760
13200.000000	65.708
13400.000000	65.502
13600.000000	65.168
13800.000000	64.657
14000.000000	64.025
14300.000000	62.990
14500.000000	62.274
14750.000000	61.337
15000.000000	60.278
15250.000000	58.950
15500.000000	57.319
15750.000000	55.726
16000.000000	54.887
16250.000000	55.949
16500.000000	56.169
16750.000000	53.336
17000.000000	57.434
17250.000000	62.187
17500.000000	64.140
17750.000000	61.585
18000.000000	57.871
18250.000000	54.887
18500.000000	52.383
18750.000000	49.796
19000.000000	46.506
19250.000000	42.565
19500.000000	38.658
19750.000000	34.834
