* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\TinHiFI P1 Max Foam L.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 29, 2023 8:27:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\TinHiFI P1 Max Foam L.txt Format: Comma/Tab/Space delimited data 54607 values loaded, 2 Hz to 20,000 Hz 
* Measurement: TinHiFI P1 Max Foam L
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 2.200 Hz
*
* Freq(Hz)	SPL(dB)
28.500000	74.397
29.000000	74.421
29.500000	74.429
30.000000	74.429
30.400000	74.432
30.700001	74.438
31.100000	74.446
31.500000	74.450
32.000000	74.448
32.500000	74.445
33.000000	74.444
33.500000	74.444
34.000000	74.443
34.500000	74.442
35.000000	74.442
35.500000	74.445
36.000000	74.446
36.500000	74.443
37.000000	74.438
37.500000	74.429
38.200001	74.416
38.700001	74.407
39.500000	74.403
40.000000	74.404
40.599998	74.402
41.200001	74.395
41.799999	74.383
42.500000	74.371
43.099998	74.363
43.700001	74.354
44.400002	74.343
45.000000	74.330
45.500000	74.319
46.200001	74.304
46.799999	74.291
47.500000	74.274
48.200001	74.255
48.700001	74.242
49.400002	74.224
50.000000	74.209
50.799999	74.189
51.500000	74.173
52.200001	74.156
53.000000	74.138
53.799999	74.120
54.500000	74.099
55.200001	74.078
56.000000	74.056
57.000000	74.024
58.000000	73.993
59.000000	73.964
60.000000	73.935
60.799999	73.914
61.500000	73.896
62.200001	73.874
63.000000	73.844
64.000000	73.807
65.000000	73.771
66.000000	73.735
67.000000	73.702
68.000000	73.666
69.000000	73.630
70.000000	73.593
71.000000	73.556
72.000000	73.518
73.000000	73.481
74.000000	73.441
75.000000	73.401
76.199997	73.352
77.500000	73.303
78.800003	73.264
80.000000	73.221
81.199997	73.174
82.500000	73.124
83.800003	73.075
85.000000	73.027
86.199997	72.980
87.500000	72.930
88.500000	72.891
90.000000	72.836
91.199997	72.792
92.500000	72.742
93.800003	72.691
95.000000	72.644
96.199997	72.596
97.500000	72.546
98.800003	72.497
100.000000	72.452
101.500000	72.396
103.000000	72.338
104.400002	72.284
106.000000	72.222
107.500000	72.166
109.000000	72.110
110.599998	72.049
112.000000	71.995
113.800003	71.930
115.000000	71.887
117.199997	71.806
118.000000	71.776
120.599998	71.681
122.000000	71.630
124.099998	71.556
125.000000	71.524
126.500000	71.474
128.000000	71.425
131.500000	71.314
132.000000	71.298
134.000000	71.235
136.000000	71.174
138.000000	71.112
140.000000	71.049
143.000000	70.955
145.000000	70.894
147.500000	70.816
150.000000	70.740
152.500000	70.666
155.000000	70.593
157.500000	70.519
160.000000	70.442
162.500000	70.359
165.000000	70.275
167.500000	70.190
170.000000	70.108
172.500000	70.026
175.000000	69.944
177.500000	69.862
180.000000	69.782
182.500000	69.702
185.000000	69.622
187.500000	69.544
190.000000	69.467
192.500000	69.391
195.000000	69.316
197.500000	69.241
200.000000	69.170
203.000000	69.086
206.000000	69.005
209.000000	68.927
212.000000	68.849
214.000000	68.796
218.000000	68.693
220.000000	68.642
224.000000	68.543
227.000000	68.469
230.000000	68.396
233.000000	68.323
236.000000	68.251
240.000000	68.157
243.000000	68.088
247.000000	67.996
250.000000	67.928
254.000000	67.840
258.000000	67.754
262.000000	67.670
265.000000	67.607
269.000000	67.525
272.000000	67.463
276.000000	67.382
280.000000	67.304
285.000000	67.208
290.000000	67.113
295.000000	67.018
300.000000	66.926
304.000000	66.853
307.000000	66.801
311.000000	66.733
315.000000	66.665
320.000000	66.580
325.000000	66.496
330.000000	66.415
335.000000	66.337
340.000000	66.261
345.000000	66.188
350.000000	66.116
355.000000	66.048
360.000000	65.982
365.000000	65.917
370.000000	65.857
375.000000	65.799
382.000000	65.721
387.000000	65.670
395.000000	65.598
400.000000	65.556
406.000000	65.512
412.000000	65.473
418.000000	65.440
425.000000	65.409
431.000000	65.389
437.000000	65.375
444.000000	65.367
450.000000	65.369
455.000000	65.376
462.000000	65.391
468.000000	65.413
475.000000	65.447
482.000000	65.488
487.000000	65.523
494.000000	65.577
500.000000	65.629
508.000000	65.707
515.000000	65.780
522.000000	65.858
530.000000	65.949
538.000000	66.044
545.000000	66.129
552.000000	66.213
560.000000	66.306
570.000000	66.422
580.000000	66.533
590.000000	66.638
600.000000	66.736
608.000000	66.810
615.000000	66.869
622.000000	66.924
630.000000	66.984
640.000000	67.050
650.000000	67.111
660.000000	67.166
670.000000	67.214
680.000000	67.259
690.000000	67.298
700.000000	67.334
710.000000	67.368
720.000000	67.399
730.000000	67.428
740.000000	67.457
750.000000	67.485
762.000000	67.520
775.000000	67.557
788.000000	67.595
800.000000	67.629
812.000000	67.661
825.000000	67.697
838.000000	67.736
850.000000	67.774
862.000000	67.815
875.000000	67.860
885.000000	67.898
900.000000	67.956
912.000000	68.006
925.000000	68.064
938.000000	68.128
950.000000	68.191
962.000000	68.259
975.000000	68.339
988.000000	68.427
1000.000000	68.515
1015.000000	68.638
1030.000000	68.769
1044.000000	68.891
1060.000000	69.032
1075.000000	69.159
1090.000000	69.280
1106.000000	69.401
1120.000000	69.499
1138.000000	69.610
1150.000000	69.671
1172.000000	69.760
1180.000000	69.784
1206.000000	69.836
1220.000000	69.848
1241.000000	69.845
1250.000000	69.835
1265.000000	69.804
1280.000000	69.767
1315.000000	69.730
1320.000000	69.735
1340.000000	69.787
1360.000000	69.883
1380.000000	70.012
1400.000000	70.155
1430.000000	70.369
1450.000000	70.504
1475.000000	70.662
1500.000000	70.808
1525.000000	70.944
1550.000000	71.068
1575.000000	71.178
1600.000000	71.280
1625.000000	71.389
1650.000000	71.497
1675.000000	71.603
1700.000000	71.709
1725.000000	71.812
1750.000000	71.909
1775.000000	71.993
1800.000000	72.060
1825.000000	72.106
1850.000000	72.127
1875.000000	72.129
1900.000000	72.120
1925.000000	72.111
1950.000000	72.109
1975.000000	72.120
2000.000000	72.143
2030.000000	72.184
2060.000000	72.237
2090.000000	72.298
2120.000000	72.359
2140.000000	72.398
2180.000000	72.459
2200.000000	72.479
2240.000000	72.489
2270.000000	72.466
2300.000000	72.418
2330.000000	72.349
2360.000000	72.269
2400.000000	72.148
2430.000000	72.048
2470.000000	71.911
2500.000000	71.817
2540.000000	71.720
2580.000000	71.655
2620.000000	71.612
2650.000000	71.589
2690.000000	71.567
2720.000000	71.556
2760.000000	71.548
2800.000000	71.535
2850.000000	71.489
2900.000000	71.383
2950.000000	71.207
3000.000000	70.983
3040.000000	70.800
3070.000000	70.677
3110.000000	70.538
3150.000000	70.424
3200.000000	70.304
3250.000000	70.195
3300.000000	70.092
3350.000000	69.986
3400.000000	69.876
3450.000000	69.768
3500.000000	69.677
3550.000000	69.616
3600.000000	69.593
3650.000000	69.613
3700.000000	69.669
3750.000000	69.744
3820.000000	69.838
3870.000000	69.873
3950.000000	69.889
4000.000000	69.911
4060.000000	69.974
4120.000000	70.059
4180.000000	70.137
4250.000000	70.197
4310.000000	70.221
4370.000000	70.221
4440.000000	70.200
4500.000000	70.181
4550.000000	70.173
4620.000000	70.173
4680.000000	70.173
4750.000000	70.153
4820.000000	70.095
4870.000000	70.025
4940.000000	69.895
5000.000000	69.782
5080.000000	69.682
5150.000000	69.664
5220.000000	69.677
5300.000000	69.682
5380.000000	69.658
5450.000000	69.618
5520.000000	69.572
5600.000000	69.512
5700.000000	69.413
5800.000000	69.247
5900.000000	68.996
6000.000000	68.661
6080.000000	68.355
6150.000000	68.086
6220.000000	67.847
6300.000000	67.650
6400.000000	67.554
6500.000000	67.581
6600.000000	67.664
6700.000000	67.775
6800.000000	67.928
6900.000000	68.133
7000.000000	68.383
7100.000000	68.660
7200.000000	68.954
7300.000000	69.253
7400.000000	69.551
7500.000000	69.849
7620.000000	70.221
7750.000000	70.671
7880.000000	71.197
8000.000000	71.699
8120.000000	72.122
8250.000000	72.432
8380.000000	72.504
8500.000000	72.280
8620.000000	71.738
8750.000000	70.806
8850.000000	69.893
9000.000000	68.389
9120.000000	67.477
9250.000000	67.374
9380.000000	67.526
9500.000000	67.004
9620.000000	66.022
9750.000000	64.940
9880.000000	64.066
10000.000000	63.477
10150.000000	63.008
10300.000000	62.728
10440.000000	62.568
10600.000000	62.507
10750.000000	62.588
10900.000000	62.784
11060.000000	63.069
11200.000000	63.335
11380.000000	63.642
11500.000000	63.799
11720.000000	63.953
11800.000000	63.962
12060.000000	63.850
12200.000000	63.722
12410.000000	63.475
12500.000000	63.350
12650.000000	63.113
12800.000000	62.855
13150.000000	62.345
13200.000000	62.311
13400.000000	62.309
13600.000000	62.469
13800.000000	62.727
14000.000000	63.049
14300.000000	63.599
14500.000000	63.963
14750.000000	64.326
15000.000000	64.500
15250.000000	64.426
15500.000000	64.117
15750.000000	63.660
16000.000000	63.231
16250.000000	63.012
16500.000000	62.928
16750.000000	62.920
17000.000000	62.987
17250.000000	63.128
17500.000000	63.327
17750.000000	63.562
18000.000000	63.820
18250.000000	64.050
18500.000000	64.123
18750.000000	63.979
19000.000000	63.686
19250.000000	63.258
19500.000000	62.562
19750.000000	61.556
