* Measurement data measured by REW V5.20.13
* Source: C:\Users\marcu\OneDrive\Desktop\audio_db\Tripowin Kailua Foam R.txt
* Format: Comma/Tab/Space delimited data
* Dated: Jul 20, 2023 6:53:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\marcu\OneDrive\Desktop\audio_db\Tripowin Kailua Foam R.txt Format: Comma/Tab/Space delimited data 54613 values loaded, 0 Hz to 20,000 Hz 
* Measurement: Tripowin Kailua Foam R
* Smoothing: None
* Frequency Step: 1/48 octave
* Start Frequency: 1.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
1.000000	62.124	-77.3998
1.015000	61.925	-78.7051
1.030000	61.716	-80.0376
1.044000	61.511	-81.3078
1.060000	61.266	-82.7931
1.075000	61.024	-84.2206
1.090000	60.770	-85.6841
1.106000	60.483	-87.3369
1.120000	60.207	-89.1261
1.138000	59.818	-91.9089
1.150000	59.539	-94.0236
1.172000	58.995	-98.3367
1.180000	58.787	-100.0183
1.206000	58.084	-105.7697
1.220000	57.690	-108.9766
1.241000	57.087	-113.8124
1.250000	56.825	-115.8628
1.265000	56.387	-119.2078
1.280000	55.949	-122.4158
1.315000	54.940	-129.0671
1.320000	54.800	-129.8929
1.340000	54.248	-132.8052
1.360000	53.721	-134.9971
1.380000	53.225	-136.3416
1.400000	52.765	-136.7113
1.430000	52.160	-135.1602
1.450000	51.822	-132.5368
1.475000	51.480	-127.1644
1.500000	51.188	-118.7467
1.525000	50.937	-107.5379
1.550000	50.726	-94.0092
1.575000	50.554	-78.6317
1.600000	50.421	-61.8765
1.625000	50.328	-44.2149
1.650000	50.273	-26.1179
1.675000	50.256	-8.0566
1.700000	50.278	9.4979
1.725000	50.337	26.0743
1.750000	50.433	41.2015
1.775000	50.567	54.4084
1.800000	50.737	65.2240
1.825000	50.944	73.1770
1.850000	51.203	78.1612
1.875000	51.549	80.9447
1.900000	51.972	81.8057
1.925000	52.458	80.9923
1.950000	52.996	78.7525
1.975000	53.573	75.3343
2.000000	54.176	70.9859
2.030000	54.918	64.8890
2.060000	55.660	58.2383
2.090000	56.380	51.4624
2.120000	57.056	44.9900
2.140000	57.473	41.0552
2.180000	58.194	34.6698
2.200000	58.487	32.4661
2.240000	58.985	28.7855
2.270000	59.305	26.1804
2.300000	59.585	23.6918
2.330000	59.828	21.3048
